馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴェラリーシャ,牝4,,美浦・伊藤圭,先行,22.2,9,14,,35.7,484(+4),小倉,147,中20週,Y,,3,メイショウボーラー,フレンチデピュティ,
2,2,ヒストリアイ B,セ4,佐々木,美浦・堀,先行,8.4,3,6,4歳以上2勝クラス,38.4,536(-6),東京,78,中10週,Y,,3,Liam's Map,Ghostzapper,
3,3,サザンカ,牝4,古川奈,栗東・角田,差し,27.9,10,10,,36.7,476(+2),福島,92,中12週,Y,,3,ヘニーヒューズ,ディープインパクト,
4,4,サイレンスゴールド B,牡5,斎藤,栗東・杉山佳,差し,11.9,5,9,4歳以上2勝クラス,37.9,522(+12),中山,119,中16週,Y,,3,コパノリッキー,Kingmambo,
5,5,ニルアドミラリ,セ7,鷲頭,美浦・和田郎,先行,106.1,12,10,4歳以上2勝クラス,37.4,566(+2),中山,189,中26週,Y,Y,3,Dialed In,Untuttable,
6,5,サンディブロンド B,牝4,丹内,美浦・鈴木慎,先行,15.7,7,15,,35.3,494(+4),新潟,70,中9週,Y,,3,リオンディーズ,アドマイヤベガ,
7,6,クラリティスケール,牝6,松本,栗東・藤野,差し,31.5,11,12,4歳以上2勝クラス,36.7,460(+10),京都,63,中8週,Y,,3,エイシンヒカリ,Tale of Ekati,
8,6,ジーベック B,牡4,松岡,栗東・矢作,先行,11.6,4,9,4歳以上2勝クラス,36.5,450(-10),京都,42,中5週,Y,,3,Gun Runner,More Than Ready,
9,7,テイエムタリスマ,牡4,小林美,栗東・高橋一,先行,15.7,6,1,3歳以上1勝クラス,35.8,468(-2),函館,22,中2週,Y,,3,タリスマニック,オルフェーヴル,
10,7,クーデール B,牝3,鮫島駿,栗東・坂口,,2.4,1,1,3歳以上1勝クラス,34.9,434(-4),函館,28,中3週,Y,,3,ロードカナロア,Distorted Humor,
11,8,サベージラヴ B,牝4,吉田隼,美浦・伊藤圭,,17.7,8,1,3歳以上1勝クラス,35.9,472(+4),函館,15,中1週,Y,,3,マジェスティックウォリアー,サウスヴィグラス,
12,8,ルーラルハピネス,牝5,藤岡佑,美浦・伊藤大,,3.9,2,13,,38.3,470(0),中山,85,中11週,Y,,3,ファインニードル,チーフベアハート,
