券種,組み合わせ,配当,人気
単勝,13,590,3
複勝,13,230,3
複勝,7,320,5
複勝,17,450,6
枠連,4-7,890,3
馬連,7-13,2630,9
ワイド,7-13,950,8
ワイド,13-17,1540,16
ワイド,7-17,2580,23
馬単,13-7,5110,15
3連複,7-13-17,14220,41
3連単,13-7-17,70530,191
