コーナー,通過順
1コーナー,
2コーナー,"7-5,2(6,9,10)(3,11)(1,12)4-8"
3コーナー,"(*7,5,11)(6,2)12(3,9,10)1-4-8"
4コーナー,"(*7,5)11(6,2)(3,9,10,12)1-4,8"
