馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヒートオンビート,セ8,石神深,美浦・青木,先行,2.6,1,,,0.0,476(-2),阪神,56,中7週,Y,,3,キングカメハメハ,ディープインパクト,,
2,2,ビップランバン,牡7,中村,栗東・清水久,差し,165.0,14,11,,13.5,490(0),中京,133,中18週,Y,,3,エイシンフラッシュ,サンデーサイレンス,,
3,3,エンデュミオン,牡8,鷲頭,栗東・清水久,先行,4.2,2,2,,13.0,472(+4),新潟,21,中2週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,,
4,3,ニシノパプルブリリ,牝5,水沼,美浦・加藤和,先行,52.7,9,12,4歳以上1勝クラス,36.8,488(+10),中京,62,中8週,Y,,3,ディープブリランテ,アドマイヤオーラ,,
5,4,エターナリー,牡8,金子,美浦・池上,先行,67.2,10,,,0.0,468(-2),新潟,14,中1週,Y,,3,ゴールドアリュール,Tamayuz,,
6,4,トーセンオリジン,牡8,大江圭,美浦・和田雄,先行,86.2,11,,,0.0,460(-4),小倉,119,中16週,Y,,3,ディープインパクト,ホワイトマズル,,
7,5,ワールドスケール,牡8,黒岩,栗東・加藤公,差し,25.5,8,8,,13.9,490(-4),京都,28,中3週,Y,,3,ワールドエース,アグネスデジタル,,
8,5,デシマルサーガ,牡5,土田,美浦・粕谷,逃げ,118.1,12,15,4歳以上1勝クラス,36.8,470(-8),中山,132,中18週,Y,,3,バゴ,メイショウボーラー,,
9,6,シャンドゥレール,セ5,,美浦・国枝,先行,12.5,5,11,,13.7,500(0),中山,42,中5週,Y,,3,エピファネイア,Quality Road,,
10,6,ブルメンダール,牡7,上野,美浦・国枝,,13.2,6,,,0.0,464(-8),新潟,217,中30週,Y,Y,3,モーリス,アドマイヤベガ,,
11,7,マイネルヴァッサー,牡1,小野寺,美浦・土田,差し,124.1,13,13,,13.3,436(+4),新潟,301,中42週,Y,Y,3,ステイゴールド,メジロブライト,,
12,7,ロードトゥフェイム,セ7,小牧加,美浦・尾形,差し,6.7,4,5,,13.5,490(-12),中山,63,中8週,Y,,3,マツリダゴッホ,ホワイトマズル,,
13,8,サルサロッサ,牝6,井上,美浦・高柳瑞,先行,23.0,7,1,障害4歳以上未勝利,13.1,458(-4),新潟,21,中2週,Y,,3,エスケンデレヤ,マンハッタンカフェ,,
14,8,パトリック,牡9,森一,栗東・岡田,先行,5.3,3,3,,13.1,484(+2),新潟,301,中42週,Y,Y,3,ワークフォース,ディープインパクト,,
