コーナー,通過順
1コーナー,"4,5,1=6-7-3-2"
2コーナー,"4,5,1=6-7-3-2"
3コーナー,"(*4,5)1-6-(7,3)-2"
4コーナー,"4(1,5)6(7,3)2"
