着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,レイベリング,牡3,55.0,横山武,1:28.1,,1,1.4,34.7,美浦鹿戸,472(0)
2,8,10,バニシングポイント,セ5,58.0,浜中,1:28.2,3/4,4,9.2,34.4,美浦加藤征,478(0)
3,6,7,メタルスパーク,セ6,58.0,佐々木,1:28.2,ハナ,8,44.3,35.4,美浦菊川,496(+6)
4,5,5,セフィロ,牝3,53.0,吉田隼,1:28.3,1/2,5,12.9,34.6,美浦菊沢,458(0)
5,4,4,ブランデーロック,牡4,58.0,武豊,1:28.4,クビ,7,28.2,34.4,美浦小桧山,462(-12)
6,2,2,ライラスター,牡4,58.0,鮫島駿,1:28.6,1.1/4,3,9.0,35.5,美浦木村,488(-2)
6,8,11,ジョウショーホープ,牡3,55.0,藤岡佑,1:28.6,1.1/4,2,7.7,35.1,栗東新谷,462(0)
8,7,9,セイイーグル,セ9,58.0,松田,1:28.9,2,11,174.5,35.8,栗東宮本,442(-4)
9,6,6,ブルトンクール,牝4,56.0,富田,1:29.0,クビ,10,133.8,36.3,美浦新開,450(-4)
10,7,8,シロン,牝4,56.0,丹内,1:29.0,アタマ,6,22.6,36.4,栗東小栗,518(+4)
11,3,3,テンメジャーガール,牝4,56.0,亀田,1:29.6,4,9,64.6,36.2,栗東高柳大,504(+12)
