馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,グレタ,牝4,杉原,美浦・清水英,追込,174.3,13,12,,36.6,466(+6),新潟,21,中2週,Y,,3,ガルボ,ジャングルポケット,
2,2,ヴィクトゥーラ,牡5,Ｍデム,美浦・金成,差し,11.0,4,7,,34.5,484(+4),東京,99,中13週,Y,,3,ロードカナロア,ロックオブジブラルタル,
3,3,コーパスクリスティ,牡3,川田,栗東・中内田,差し,5.2,3,12,,33.2,458(-2),京都,99,中13週,Y,,3,エピファネイア,キングカメハメハ,
4,4,メイショウカイト,牝5,石橋脩,栗東・荒川,差し,4.2,2,2,,33.8,470(+8),新潟,22,中2週,Y,,3,ラブリーデイ,スペシャルウィーク,
5,4,シティレインボー,牡5,松岡,栗東・北出,差し,23.6,8,7,,37.4,472(-4),中京,42,中5週,Y,,3,エピファネイア,フジキセキ,
6,5,ゲンパチアイアン,牡6,津村,美浦・西田,,15.7,5,5,4歳以上2勝クラス,34.5,484(-6),東京,112,中15週,Y,,3,エイシンフラッシュ,Giant's Causeway,
7,5,ベンガン,牡6,内田博,栗東・千田,先行,16.7,7,4,,34.5,468(+8),新潟,22,中2週,Y,,3,オルフェーヴル,ダンスインザダーク,
8,6,ワンダーカタリナ,牡6,菱田,栗東・河内,差し,30.9,10,11,,34.3,522(0),新潟,22,中2週,Y,,3,キズナ,リンドシェーバー,
9,6,ラスール,牝4,ルメー,美浦・宮田,先行,2.4,1,6,,34.2,502(+28),東京,497,中70週,Y,Y,3,キタサンブラック,シングスピール,
10,7,ジョンソンテソーロ,牡4,池添,美浦・小手川,追込,94.5,11,10,,34.1,522(+4),東京,70,中9週,Y,,3,ドゥラメンテ,Scat Daddy,
11,7,クラリティスケール,牝4,菅原明,美浦・菊沢,差し,29.4,9,9,,35.0,450(-6),函館,49,中6週,Y,,3,エイシンヒカリ,Tale of Ekati,
12,8,ボンクラージュ,牝4,菊沢,美浦・矢野,差し,131.0,12,5,,32.7,452(+2),新潟,28,中3週,Y,,3,アメリカンペイトリオット,ステイゴールド,
13,8,コズミックフロスト,牝4,三浦,美浦・高柳瑞,先行,15.9,6,6,,34.3,452(-6),新潟,22,中2週,Y,,3,アメリカンペイトリオット,Doyen,
