馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,パルクリチュード,牝6,西村淳,栗東・松永幹,先行,6.9,5,17,,35.3,458(-10),小倉,56,中7週,Y,,3,Gun Runner,Global Hunter,
2,2,ピクシレーション,牝6,菊沢,美浦・菊沢,差し,10.0,6,3,,37.5,496(+2),中山,63,中8週,Y,,3,ハーツクライ,Burning Roma,
3,3,ジューンエオス,牝4,高倉,栗東・武英,先行,20.8,9,1,,37.6,488(0),小倉,21,中2週,Y,,3,Constitution,エスケンデレヤ,
4,4,ダカラフェスティヴ,牝4,戸崎圭,美浦・奥平,差し,15.7,8,1,,38.6,470(0),中山,68,中9週,Y,,3,ミッキーグローリー,キングカメハメハ,
5,4,クインズショコラ,牝4,岩田望,栗東・新谷,差し,4.9,2,1,4歳以上2勝クラス,37.3,500(0),阪神,21,中2週,Y,,3,Tiz the Law,Candy Ride,
6,5,テーオールビー,牝5,石橋脩,栗東・宮,,47.0,11,9,,38.5,460(-6),小倉,28,中3週,Y,,3,サンダースノー,マンハッタンカフェ,
7,5,エイシンナデシコ,牝4,,美浦・田中剛,先行,27.3,10,7,,37.9,438(-4),京都,49,中6週,Y,,3,タリスマニック,キングカメハメハ,
8,6,サイモンブーケ B,牝6,津村,栗東・梅田,差し,243.4,13,12,,40.4,508(-4),京都,49,中6週,Y,,3,ダイワメジャー,ロージズインメイ,
9,6,ロフティストーリー,牝4,田辺,美浦・久保田,差し,5.6,3,2,,37.8,512(+10),京都,49,中6週,Y,,3,マインドユアビスケッツ,サンデーサイレンス,
10,7,メイショウポペット,牝6,岩田康,栗東・角田,差し,68.2,12,5,,37.3,498(-6),京都,49,中6週,Y,,3,ヴィクトワールピサ,Uncle Mo,
11,7,ルージュアベリア B,牝5,ルメー,美浦・加藤士,先行,4.4,1,3,,37.7,486(+2),京都,49,中6週,Y,,3,キズナ,Burning Roma,
12,8,リバートゥルー B,牝6,吉田豊,美浦・久保田,差し,15.4,7,8,,37.7,470(+4),中山,63,中8週,Y,,3,レッドファルクス,ヴィクトワールピサ,
13,8,エリカサファイア,牝5,佐々木,美浦・堀,先行,6.6,4,6,,37.8,514(+6),東京,117,中16週,Y,,3,キズナ,クロフネ,
