馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,グラティアス,牡5,Ｍデム,栗東・安田隆,先行,9.4,4,7,,35.5,504(+6),京都,41,中5週,Y,,3,ハーツクライ,Lizard Island,
2,2,コルテジア,牡6,松山,栗東・鈴木孝,先行,168.9,10,15,,40.1,472(-4),京都,13,中1週,Y,,3,シンボリクリスエス,ジャングルポケット,
3,3,エスコーラ,牡5,西村淳,栗東・中内田,先行,3.8,2,1,,34.0,514(-4),小倉,482,中68週,Y,Y,3,ディープインパクト,Lomitas,
4,4,ミッキーブリランテ,牡7,藤岡佑,栗東・矢作,差し,124.8,9,10,,33.4,472(+4),東京,27,中3週,Y,,3,ディープブリランテ,Dansili,
5,4,ビーアストニッシド,牡4,岩田康,栗東・飯田雄,先行,11.7,5,11,,35.1,492(+2),京都,20,中2週,Y,,3,アメリカンペイトリオット,ネオユニヴァース,
6,5,エンペザー,牡4,坂井,栗東・田中克,先行,15.1,6,6,,34.0,500(+4),京都,210,中29週,Y,Y,3,ロードカナロア,シンボリクリスエス,
7,5,マテンロウスカイ,セ4,横山典,栗東・松永幹,先行,4.5,3,4,,34.6,488(-2),京都,41,中5週,Y,,3,モーリス,スペシャルウィーク,
8,6,ナンヨーアイボリー B,牝5,岩田望,栗東・松永幹,差し,283.2,13,12,,35.0,434(+2),東京,41,中5週,Y,,3,ロードカナロア,フジキセキ,
9,6,ドゥアイズ,牝3,ルメー,栗東・庄野,差し,2.6,1,10,,34.4,460(+2),京都,55,中7週,Y,,3,ルーラーシップ,ディープインパクト,
10,7,カレンシュトラウス,牡6,藤懸,栗東・平田,差し,23.1,8,8,,33.3,522(-2),阪神,69,中9週,Y,,3,ルーラーシップ,ゼンノロブロイ,
11,7,カルリーノ B,牡7,角田河,美浦・高橋裕,追込,215.4,11,18,,33.7,510(-12),東京,27,中3週,Y,,3,マツリダゴッホ,ショウナンカンプ,
12,8,ペイシャフェスタ,牝5,泉谷,美浦・高橋裕,差し,279.7,12,12,,33.4,488(-12),東京,27,中3週,Y,,3,マクフィ,ゼンノロブロイ,
13,8,アナゴサン,牡5,藤岡康,栗東・牧田,,15.2,7,6,,36.2,478(+22),中京,139,中19週,Y,,3,ミッキーアイル,キングカメハメハ,
