コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"6,11,12(4,13)(7,15)(2,9)(10,18)16,5,1(8,17)-14,3"
4コーナー,"6,11,12,4(7,13)(2,15)(9,18)(16,10)5,1(8,17)(14,3)"
