馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サンセットビュー,牝4,川田,栗東・新谷,先行,4.7,3,7,3歳以上1勝クラス,34.8,456(-2),中京,42,中5週,Y,,3,ドゥラメンテ,Tapit,,B
2,2,エリーナストーム,牝3,松山,美浦・鹿戸,差し,1.8,1,2,3歳以上1勝クラス,33.1,518(+4),新潟,21,中2週,Y,,3,サトノアラジン,Elusive City,,
3,3,コーチェラバレー,牡3,鮫島駿,栗東・安田,差し,2.5,2,5,,34.2,442(+12),東京,98,中13週,Y,,3,キズナ,Myboycharlie,,
4,4,ヤマニンアラクリア,牡4,吉村,栗東・中村,差し,106.6,6,8,4歳以上1勝クラス,35.5,476(-8),京都,126,中17週,Y,,3,ラブリーデイ,エンパイアメーカー,,
5,5,ヘルツアス,牝4,松若,栗東・森田,,23.9,5,7,3歳以上1勝クラス,35.3,416(+6),中京,41,中5週,Y,,3,バゴ,ステイゴールド,,
6,6,テイクザクラウン,牡4,西村淳,栗東・吉村,差し,13.3,4,5,,36.6,440(+4),小倉,63,中8週,Y,,3,サトノクラウン,ディープインパクト,,
