馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,グランドエスケープ,牡3,大野,栗東・藤沢,先行,15.0,8,9,,39.3,464(-4),函館,35,中4週,Y,,3,マジェスティックウォリアー,ネオユニヴァース,
2,2,リフレクトザムーン,牝3,小林勝,美浦・尾形,先行,35.8,10,1,3歳以上1勝クラス,39.1,462(+16),札幌,29,中3週,Y,,3,ルーラーシップ,Captain Rio,
3,3,タマモプルメリア,牝3,高杉,栗東・大橋,先行,31.9,9,1,3歳以上1勝クラス,38.9,460(+2),札幌,14,中1週,Y,,3,カリフォルニアクローム,ゴールドアリュール,
4,3,アーレンダール B,牝5,岩田康,美浦・宮田,差し,12.5,7,4,3歳以上2勝クラス,37.0,502(0),札幌,21,中2週,Y,,3,ドゥラメンテ,Officer,
5,4,ホウオウプレミア B,牡5,菱田,美浦・奥村武,差し,11.2,6,8,,36.1,482(+2),札幌,29,中3週,Y,,3,ロードカナロア,クロフネ,
6,4,デルマオシダシ,牝4,永野,美浦・鈴木慎,先行,54.7,11,3,,37.3,474(+6),札幌,15,中1週,Y,,3,ジャスタウェイ,Manduro,
7,5,ワイワイレジェンド,牡3,荻野琢,栗東・矢作,,7.1,3,6,,40.2,472(-8),札幌,28,中3週,Y,,3,ダノンレジェンド,フォティテン,
8,5,メイショウシロガネ,牡6,浜中,栗東・笹田,,100.3,13,7,,37.4,464(-16),京都,203,中28週,Y,Y,3,ホッコータルマエ,マーベラスサンデー,
9,6,シンヨモギネス B,牡6,丹内,美浦・伊藤圭,差し,4.6,2,2,,37.5,488(0),札幌,28,中3週,Y,,3,ダノンレジェンド,アドマイヤムーン,
10,6,キョウエイゲイル,セ4,石川倭,栗東・田中克,差し,10.5,5,9,,36.9,470(0),小倉,42,中5週,Y,,3,マクフィ,ルーラーシップ,
11,7,アセレラシオン,牡3,武豊,栗東・浜田,先行,2.7,1,4,,37.9,528(+2),函館,35,中4週,Y,,3,ドレフォン,ハーツクライ,
12,7,マコトヴィクラント,牡4,古川吉,栗東・鮫島,差し,294.8,14,12,,39.5,482(+10),札幌,21,中2週,Y,,3,ダンカーク,デュランダル,
13,8,モンドプリューム,牡4,横山武,美浦・水野,先行,9.6,4,4,,38.1,506(+4),札幌,28,中3週,Y,,3,サトノダイヤモンド,シニスターミニスター,
14,8,ディサイド B,牡5,佐々木,栗東・高野,差し,71.7,12,7,,37.5,484(-4),函館,35,中4週,Y,,3,ディープインパクト,Unbridled's Song,
