着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,グランアルティスタ,牡4,57.0,佐々木,2:39.7,,3,7.0,34.9,栗東寺島,524(+4)
2,2,4,ヴォランテ,牡5,58.0,松本,2:39.7,ハナ,16,197.2,35.1,栗東羽月,464(-10)
3,3,6,オルトパラティウム,牡4,57.0,斎藤,2:39.9,1.1/4,2,4.3,35.6,栗東安田,508(-8)
4,8,15,トロピカルライト,牝5,56.0,丸田,2:40.0,1,6,18.4,35.3,美浦宗像,482(+4)
5,1,2,タガノバルコス,牡6,58.0,荻野琢,2:40.1,クビ,15,158.3,35.0,栗東鮫島,478(-10)
6,6,11,ウインマイルート,牡6,58.0,丹内,2:40.2,1/2,4,7.5,35.9,美浦鈴木慎,454(-6)
7,3,5,スピーディブレイク,牡5,58.0,長岡,2:40.2,クビ,5,10.2,35.0,美浦村田,452(-4)
8,1,1,ゴージョニーゴー,牡4,57.0,藤岡佑,2:40.2,クビ,1,2.1,36.1,栗東四位,518(+4)
9,7,14,ニシノコウフク,牝5,56.0,丸山,2:40.3,クビ,7,47.0,35.3,美浦伊藤大,466(-18)
10,4,7,パープルクラウド,牡5,58.0,川又,2:40.5,1,9,59.0,35.0,栗東吉村,528(+4)
11,6,12,ナムアミダブツ,牡8,58.0,菊沢,2:40.5,クビ,14,136.3,35.3,美浦加藤和,470(+4)
12,4,8,アスカノミライ,牡7,58.0,中井,2:40.7,1,13,113.0,35.9,栗東宮地,524(+6)
13,5,10,カナオールウェイズ,牡5,58.0,小沢,2:40.7,クビ,10,67.7,36.7,栗東藤岡,506(-4)
14,5,9,プラニスフェリオ,牡5,58.0,国分恭,2:41.0,1.3/4,12,110.2,36.5,栗東牧浦,498(-12)
15,8,16,ボーンイングランデ,牡5,58.0,池添,2:41.8,5,8,48.0,37.2,栗東吉田,470(0)
16,7,13,モズアカボス,牡5,58.0,荻野極,2:53.2,大,11,109.2,47.6,栗東矢作,506(0)
