コーナー,通過順
1コーナー,"(*1,3)-(2,7)(5,6,8)-4"
2コーナー,"1,3-7(2,8)(5,6)4"
3コーナー,"(*3,4)(1,8)-(2,7)(5,6)"
4コーナー,"3-1(4,8)2(5,7,6)"
