コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"4,7(2,11,14)(9,16)(1,15)(5,10)(6,13)(8,12)3"
4コーナー,"4(2,7)11(1,9,14)16(5,15)10,6(8,13,12)3"
