馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワイドアラジン,牡4,坂井,栗東・奥村豊,先行,13.2,6,1,,34.5,486(+10),京都,63,中8週,Y,,3,ダイワメジャー,ウォーエンブレム,
2,1,ダークエクリプス,牡5,津村,栗東・今野,先行,26.5,10,7,,38.4,478(-10),小倉,42,中5週,Y,,3,ドゥラメンテ,Woodman,
3,2,グランディア,セ5,三浦,栗東・中内田,差し,6.7,4,3,,33.7,480(+8),中山,99,中13週,Y,,3,ハービンジャー,サンデーサイレンス,
4,2,フェステスバント,牝4,北村友,栗東・藤岡,先行,41.3,13,16,,35.3,432(+12),京都,154,中21週,Y,,3,キズナ,Lord of England,
5,3,イロゴトシ,牡7,松岡,栗東・牧田,先行,190.0,14,6,,13.8,476(+6),東京,154,中21週,Y,,3,ヴァンセンヌ,クロフネ,
6,3,エリオトローピオ,牝5,丹内,美浦・深山,差し,194.2,15,12,,34.5,416(-6),東京,35,中4週,Y,,3,ゴールドシップ,ジェイドロバリー,
7,4,インザオベーション,牝5,石川,栗東・武幸,差し,25.9,9,5,,32.8,472(-6),東京,35,中4週,Y,,3,ハーツクライ,Exceed And Excel,
8,4,デコラシオン B,牡5,戸崎圭,美浦・高木,先行,3.9,1,5,,35.5,516(-4),京都,69,中9週,Y,,3,ロードカナロア,Acatenango,
9,5,カヨウネンカ,牝5,内田博,美浦・斎藤誠,差し,194.8,16,10,,35.9,462(-2),小倉,14,中1週,Y,,3,ゴールドシップ,ゼンノエルシド,
10,5,ココクレーター,牝4,ルメー,美浦・木村,差し,4.9,2,1,4歳以上2勝クラス,36.0,430(+4),中山,56,中7週,Y,,3,エピファネイア,ゼンノロブロイ,
11,6,ディオスバリエンテ,セ6,大野,美浦・堀,先行,10.9,5,4,,34.9,480(0),中山,22,中2週,Y,,3,ロードカナロア,サンデーサイレンス,
12,6,セイウンプラチナ,牡5,,美浦・千葉,,14.8,7,4,,35.9,508(-18),中山,71,中9週,Y,,3,ミッキーアイル,エリシオ,
13,7,ロジマンボ,牡5,北村宏,美浦・古賀,先行,37.2,12,1,3歳以上2勝クラス,34.7,492(+4),中山,91,中12週,Y,,3,ドゥラメンテ,ディープインパクト,
14,7,マイネルモーント,牡4,横山武,美浦・高木,差し,5.1,3,3,,33.1,462(+4),東京,28,中3週,Y,,3,ゴールドシップ,ロージズインメイ,
15,8,ハウゼ,牡4,田辺,美浦・田中博,先行,31.1,11,1,,34.1,512(+6),札幌,217,中30週,Y,Y,3,デクラレーションオブウォー,キングカメハメハ,
16,8,シンティレーション,牝5,岩田康,美浦・池上,差し,23.4,8,1,,34.8,486(+4),中山,57,中7週,Y,,3,ロードカナロア,アグネスタキオン,
