馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カンピオーネ,牡5,横山武,美浦・栗田,追込,27.5,12,13,,37.3,520(+6),中山,105,中14週,Y,,3,ヘニーヒューズ,ダンシングブレーヴ,
2,1,コンティノアール,牡4,藤岡康,栗東・矢作,差し,4.3,1,,,0.0,,京都,140,中19週,Y,,1,ドレフォン,キングカメハメハ,
3,2,ショウサンキズナ,牡5,松本,栗東・松下,差し,20.5,7,5,,39.1,526(+4),阪神,91,中12週,Y,,3,キズナ,Grand Slam,
4,2,ニホンピロハーバー B,牡6,吉田隼,栗東・安達,差し,26.3,11,3,,37.5,512(+2),小倉,21,中2週,Y,,3,ニホンピロアワーズ,オペラハウス,
5,3,スナークレジスト,牡7,富田,栗東・川村,追込,369.5,16,13,,38.1,518(+22),新潟,223,中31週,Y,Y,3,トゥザグローリー,ノボジャック,
6,3,メイショウコジョウ,牡7,浜中,栗東・石橋,先行,50.3,15,10,3歳以上2勝クラス,39.1,470(-8),京都,125,中17週,Y,,3,オルフェーヴル,Thousand Words,
7,4,マテンロウガイ,牡4,角田和,栗東・角田,先行,11.0,5,10,,39.2,516(+8),阪神,79,中10週,Y,,3,リアルスティール,エンパイアメーカー,
8,4,メイショウコガシラ,牡4,荻野極,栗東・本田,,4.8,3,8,,39.9,500(+4),京都,68,中9週,Y,,3,メイショウボーラー,Elusive Quality,
9,5,サンマルパトロール,牡4,永島,栗東・大橋,差し,23.7,8,1,3歳以上1勝クラス,38.6,484(-2),阪神,83,中11週,Y,,3,ビーチパトロール,ゴールドアリュール,
10,5,フライヤートゥルー,牡4,丸山,栗東・橋口,先行,7.7,4,5,3歳以上2勝クラス,37.5,488(+12),東京,118,中16週,Y,,3,リアルスティール,アグネスタキオン,
11,6,ジャスパーバローズ,牡4,北村宏,栗東・清水久,差し,42.0,13,,,0.0,512(-10),中山,62,中8週,Y,,3,モーリス,ダンスインザダーク,
12,6,トーホウボルツ B,牡6,三浦,美浦・嘉藤,差し,43.5,14,2,4歳以上2勝クラス,38.5,474(-8),東京,27,中3週,Y,,3,ワールドエース,Holy Bull,
13,7,ワンダフルトゥデイ,牡5,水口,栗東・中尾,差し,24.7,9,2,,37.9,528(+4),阪神,98,中13週,Y,,3,マジェスティックウォリアー,ワイルドラッシュ,
14,7,レッドベルアーム,牡5,,栗東・藤原,先行,13.5,6,9,,38.1,516(-6),東京,159,中22週,Y,,3,ハーツクライ,Unbridled's Song,
15,8,キングサーガ B,セ7,西村淳,栗東・池江,差し,25.8,10,4,4歳以上2勝クラス,38.4,496(+6),東京,27,中3週,Y,,3,キングカメハメハ,ディープインパクト,
16,8,ディープリボーン,牡4,古川吉,栗東・四位,先行,4.8,2,1,3歳以上1勝クラス,37.5,458(+2),中京,97,中13週,Y,,3,ホッコータルマエ,マンハッタンカフェ,
