馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ユイットムーラン,牡2,木幡初,美浦・深山,,86.8,10,,,,470(0),,,,,,,ノーブルミッション,スズカマンボ,,
2,2,ベストロイヤル,牡2,横山琉,美浦・相沢,,6.6,4,,,,498(0),,,,,,,マクフィ,ディープインパクト,,
3,3,コスモシンテイ,牝2,藤田菜,美浦・金成,,12.4,6,,,,484(0),,,,,,,ウインブライト,クロフネ,,
4,4,セイウンビッグバン,牡2,三浦,美浦・萱野,,7.0,5,,,,432(0),,,,,,,アドマイヤマーズ,Acclamation,,
5,5,ショウナンバシリス,牝2,戸崎圭,美浦・尾関,,3.0,1,,,,462(0),,,,,,,リアルスティール,ダイワメジャー,,
6,6,センノアバドン,牡2,柴田大,美浦・南田,,139.8,11,,,,522(0),,,,,,,キタノコマンドール,シーキングザダイヤ,,
7,6,カガバベル,牡2,石橋脩,美浦・萱野,,58.7,9,,,,512(0),,,,,,,タワーオブロンドン,ネオユニヴァース,,
8,7,アニーブレイク,牝2,,美浦・田島,,30.1,8,,,,442(0),,,,,,,トウケイヘイロー,ファンタスティックライト,,
9,7,タワークライマー,牡2,杉原,美浦・嘉藤,,4.0,2,,,,474(0),,,,,,,タワーオブロンドン,ブラックタイド,,
10,8,ユーティジャーニー,牝2,丸山,美浦・矢嶋,,6.1,3,,,,414(0),,,,,,,ヤングマンパワー,オルフェーヴル,,
11,8,セイウングレイ,牝2,津村,美浦・竹内,,13.8,7,,,,436(0),,,,,,,バゴ,クロフネ,,
