券種,組み合わせ,配当,人気
単勝,13,470,2
複勝,13,240,4
複勝,11,270,5
複勝,12,680,10
枠連,6-7,1090,4
馬連,11-13,2000,7
ワイド,11-13,840,7
ワイド,12-13,2440,29
ワイド,11-12,3060,38
馬単,13-11,3370,13
3連複,11-12-13,13710,43
3連単,13-11-12,51530,159
