馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ニジュウダンサー,牝3,横山武,美浦・尾関,先行,8.5,6,6,2歳1勝クラス,37.6,464(+4),中山,15,中1週,Y,,3,ミッキーアイル,Lion Heart,
2,2,モンサンスヴニール,牝3,木幡巧,美浦・牧,,40.8,9,14,,37.0,468(+4),福島,56,中7週,Y,,3,シャンハイボビー,テンビー,
3,3,クリノゴッホ,牡3,丹内,美浦・岩戸,先行,3.8,2,2,,34.9,462(0),中山,29,中3週,Y,,3,マツリダゴッホ,Lawman,
4,4,エコロレジーナ,牝3,菊沢,美浦・菊沢,逃げ,23.3,7,1,2歳未勝利,37.6,478(+2),福島,49,中6週,Y,,3,アメリカンペイトリオット,オルフェーヴル,
5,5,デイドリームビーチ,牡3,杉原,美浦・石毛,差し,82.5,11,8,,34.3,444(0),中山,29,中3週,Y,,3,ビーチパトロール,ネオユニヴァース,
6,5,スムースベルベット,牝3,嶋田,美浦・手塚,先行,7.7,4,5,,34.3,486(-2),中京,22,中2週,Y,,3,ディスクリートキャット,サウスヴィグラス,
7,6,サイモンオリーブ,牝3,戸崎圭,美浦・勢司,先行,29.1,8,11,,35.2,458(-4),中京,29,中3週,Y,,3,ダイワメジャー,Distorted Humor,
8,6,ロッソランパンテ,牝3,勝浦,美浦・杉浦,先行,116.7,12,15,,36.0,470(+10),東京,64,中8週,Y,,3,エピファネイア,キングカメハメハ,
9,7,ソフィアエール,牝3,横山和,美浦・小野,逃げ,8.2,5,1,2歳未勝利,34.8,422(0),阪神,42,中5週,Y,,3,Kingman,Sea The Stars,
10,7,レイフォール,牡3,武藤,美浦・武藤,先行,46.2,10,15,2歳1勝クラス,39.5,468(-4),中山,15,中1週,Y,,3,リオンディーズ,シンボリクリスエス,
11,8,クールムーア,牡3,Ｍデム,美浦・矢野,先行,5.3,3,9,,34.7,466(+4),福島,56,中7週,Y,,3,ジャスタウェイ,ケイムホーム,
12,8,スプレモフレイバー,牡3,田辺,美浦・久保田,差し,3.4,1,5,,34.8,474(0),中山,29,中3週,Y,,3,ダイワメジャー,サクラバクシンオー,
