着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,ウォータークラーク,牡4,58.0,幸,1:32.2,,2,3.4,33.9,栗東石橋,484(-4)
2,7,8,ダガーリング,牡4,58.0,菱田,1:32.3,3/4,3,4.0,34.3,栗東柴田,546(-4)
3,8,10,クスクス,牝5,56.0,池添,1:32.6,1.3/4,7,31.8,34.7,栗東松下,500(+2)
4,8,11,マルカオペラ,牝5,56.0,北村友,1:32.7,1/2,5,13.1,34.9,栗東浜田,486(+2)
5,3,3,スナークピカソ,牡4,58.0,松山,1:32.9,1,4,6.4,34.2,栗東高橋一,484(+4)
6,6,6,ダイヤモンドハンズ,牡6,58.0,岩田望,1:33.3,2.1/2,1,2.8,35.2,栗東池江,516(-6)
7,5,5,ツーエムクロノス,牡4,58.0,酒井,1:33.4,3/4,8,42.2,34.9,栗東本田,514(+4)
8,1,1,ユメハハテシナク,牡6,58.0,鮫島駿,1:33.4,ハナ,6,17.7,35.1,栗東石坂,488(+2)
9,7,9,リリーブライト,牡8,58.0,荻野琢,1:33.5,1/2,10,134.6,35.3,美浦西田,474(+2)
10,4,4,プチプラージュ,牝4,56.0,国分恭,1:33.5,ハナ,11,176.1,34.9,栗東大根田,452(+18)
11,2,2,ステラスプレンダー,牝5,56.0,吉村,1:33.8,1.3/4,9,94.3,35.6,栗東石坂,456(0)
