馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヤウガウ,セ7,浜中,美浦・金成,追込,193.8,14,10,4歳以上2勝クラス,38.6,488(-4),中山,22,中2週,Y,,3,ゴールドアリュール,Tiznow,
2,2,デルマタモン B,牡6,北村宏,美浦・勢司,追込,144.4,11,7,4歳以上2勝クラス,37.7,506(0),中山,22,中2週,Y,,3,オンファイア,キングカメハメハ,
3,3,ヴァナルガンド,牡4,戸崎圭,美浦・稲垣,先行,3.5,1,3,,37.3,468(+8),中山,134,中18週,Y,,3,シビルウォー,アドマイヤベガ,
4,3,シゲルカミカゼ,牡4,大野,美浦・松山,先行,4.8,3,2,4歳以上2勝クラス,37.9,522(+2),中山,22,中2週,Y,,3,ドレフォン,サウスヴィグラス,
5,4,ショウナンカブト,牡4,菅原明,美浦・戸田,差し,6.7,5,2,4歳以上2勝クラス,35.5,544(-2),東京,71,中9週,Y,,3,ヘニーヒューズ,キングヘイロー,
6,4,ローズピリオド B,牡5,,美浦・中川,差し,150.6,12,15,4歳以上2勝クラス,39.6,500(+4),中山,22,中2週,Y,,3,スクリーンヒーロー,サクラバクシンオー,
7,5,パーサヴィアランス B,牡5,坂井,栗東・西村,差し,11.9,6,2,,36.0,456(+4),中京,21,中2週,Y,,3,ドレフォン,ディープインパクト,
8,5,ジャックパール,牡4,江田照,美浦・鈴木慎,,58.7,9,1,4歳以上1勝クラス,40.5,454(-2),中山,85,中11週,Y,,3,ノボジャック,ディープインパクト,
9,6,シェットランド,牡4,田辺,美浦・久保田,,6.0,4,9,4歳以上2勝クラス,38.8,552(+10),京都,64,中8週,Y,,3,リアルインパクト,サクラバクシンオー,
10,6,レディベル,牝5,内田博,美浦・辻,追込,175.6,13,10,4歳以上2勝クラス,37.2,532(+2),中山,43,中5週,Y,,3,キズナ,A.P. Indy,
11,7,エスティメート,牡5,杉原,美浦・大和田,先行,105.5,10,9,4歳以上2勝クラス,39.3,464(-16),中山,91,中12週,Y,,3,プリサイスエンド,フサイチコンコルド,
12,7,カンピオーネ,牡5,横山武,美浦・栗田,差し,4.7,2,3,,36.9,518(-2),中山,15,中1週,Y,,3,ヘニーヒューズ,ダンシングブレーヴ,
13,8,イージーオンミー B,牝4,西村淳,美浦・中舘,差し,22.5,8,1,4歳以上1勝クラス,37.8,442(0),中山,22,中2週,Y,,3,ダイワメジャー,パイロ,
14,8,ライラスター,セ5,松山,美浦・森一,差し,17.2,7,4,,35.2,480(+2),中山,112,中15週,Y,,3,ロードカナロア,ディープインパクト,
