馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミトロジー,セ8,金子,美浦・尾関,差し,51.8,10,7,,35.3,476(+2),阪神,315,中44週,Y,Y,3,ダイワメジャー,Editor's Note,,
2,2,ノーティアス,牡5,五十嵐,美浦・宗像,差し,15.9,5,5,障害4歳以上未勝利,13.8,510(0),京都,56,中7週,Y,,3,ハービンジャー,ネオユニヴァース,,
3,3,サルサロッサ,牝5,井上,美浦・高柳瑞,先行,79.0,13,13,4歳以上1勝クラス,35.1,452(+6),小倉,148,中20週,Y,,3,エスケンデレヤ,マンハッタンカフェ,,
4,3,トップスターサン,牡6,小野寺,栗東・小椋,先行,8.3,3,6,障害4歳以上未勝利,13.4,522(+8),福島,92,中12週,Y,,3,I Am Invincible,Ad Valorem,,
5,4,ガンダルフ,牡6,,美浦・国枝,差し,12.1,4,9,,38.3,494(+2),中山,140,中19週,Y,,3,キングカメハメハ,Distorted Humor,,
6,4,ノアチェリー,牝5,大江圭,美浦・小笠,先行,2.0,1,3,障害4歳以上未勝利,13.1,472(+6),福島,91,中12週,Y,,3,ロゴタイプ,ハービンジャー,,B
7,5,シュハリ,牡4,上野,美浦・粕谷,差し,55.3,12,5,障害3歳以上未勝利,13.6,444(-8),小倉,15,中1週,Y,,3,カレンブラックヒル,Kris,,
8,5,ミスターブリーズ,牡5,土田,美浦・天間,差し,262.3,14,9,障害4歳以上未勝利,13.7,492(-4),福島,98,中13週,Y,,1,ビッグアーサー,ゼンノロブロイ,,
9,6,ゴーシェナイト,セ5,草野,美浦・黒岩,差し,16.7,6,4,障害4歳以上未勝利,13.3,478(-8),新潟,70,中9週,Y,,3,キングカメハメハ,アグネスデジタル,,B
10,6,アルファインディ,牡4,坂口,美浦・武藤,差し,46.2,9,7,障害4歳以上未勝利,13.5,444(+4),新潟,84,中11週,Y,,3,モーリス,ディープインパクト,,B
11,7,タイセイモンストル,牡7,江田勇,美浦・新開,差し,52.8,11,7,障害4歳以上未勝利,13.1,482(-12),福島,91,中12週,Y,,3,ルーラーシップ,ダンスインザダーク,,B
12,7,クラウンセト,牡5,中村,美浦・本間,,45.1,8,8,障害4歳以上未勝利,13.1,450(-10),福島,91,中12週,Y,,3,ストロングリターン,ブラックタイド,,
13,8,コスモチプリア,牝4,石神深,美浦・松永康,差し,28.2,7,6,障害3歳以上未勝利,13.6,438(-6),小倉,15,中1週,Y,,3,ゴールドシップ,スウェプトオーヴァーボード,,
14,8,ジロー,牡7,小牧加,栗東・岡田,差し,3.3,2,3,障害4歳以上未勝利,13.4,478(-6),新潟,77,中10週,Y,,3,キズナ,Fusaichi Pegasus,,
