券種,組み合わせ,配当,人気
単勝,16,770,3
複勝,16,310,3
複勝,11,420,7
複勝,13,380,6
枠連,6-8,2530,12
馬連,11-16,5300,19
ワイド,11-16,1710,17
ワイド,13-16,2060,26
ワイド,11-13,3300,42
馬単,16-11,8410,30
3連複,11-13-16,21280,71
3連単,16-11-13,112350,364
