着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ライラスター,セ6,55.0,吉田隼,1:46.6,,8,22.2,34.1,美浦森一,480(+2)
2,8,9,サダムオプシス,牡4,56.0,藤懸,1:46.7,1,2,4.4,33.9,栗東平田,470(+4)
3,7,8,デファイ,牝4,53.0,斎藤,1:46.8,アタマ,5,9.6,34.1,美浦斎藤誠,460(0)
4,5,5,ティンク,牝4,52.0,亀田,1:46.9,3/4,10,60.2,34.2,美浦久保田,494(0)
5,4,4,ドラゴンヘッド,牡5,56.0,武藤,1:46.9,クビ,9,30.0,34.0,美浦武藤,448(+2)
6,7,7,マイネルオーシャン,牡4,55.0,丹内,1:47.0,クビ,1,2.9,34.7,美浦鹿戸,470(-2)
7,3,3,オオナミコナミ,牝4,54.0,佐々木,1:47.1,3/4,4,7.6,34.6,栗東牧浦,492(+16)
8,2,2,ツルマウカタチ,牡4,57.0,丸山,1:47.2,3/4,3,4.7,34.2,美浦手塚久,464(-14)
9,1,1,ロムネヤ,牝6,55.0,荻野極,1:48.0,5,6,10.5,35.8,美浦国枝,440(-6)
10,8,10,ニシノレバンテ,牡6,54.0,杉原,1:48.3,1.3/4,7,20.7,36.0,美浦栗田,492(-6)
