コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*1,4)-6,5(3,7)15(2,8)(10,9)(12,13,16)-11-14"
4コーナー,"(1,*4)6(3,7,5)(2,15)10,9(12,8,16)13,11-14"
