着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,メインクーン,牝3,54.0,津村,1:59.0,,4,6.9,34.4,美浦林,434(+6)
2,3,3,レッドミラージュ,牝4,56.0,大野,1:59.1,1/2,7,26.7,34.3,美浦栗田,440(+6)
3,7,7,ミヤビ,牝3,54.0,石川,1:59.2,1/2,3,6.0,34.9,美浦尾形,430(+14)
4,2,2,アンリーロード,牝3,54.0,横山和,1:59.3,1,1,2.0,35.3,栗東茶木,468(-4)
5,6,6,ブライトジュエリー,牝3,54.0,佐々木,1:59.3,ハナ,2,5.0,34.9,栗東橋口,442(-6)
6,5,5,アップトゥミー,牝3,54.0,藤岡佑,1:59.5,1,6,16.1,35.3,美浦国枝,492(-6)
7,7,8,スタティスティクス,牝4,56.0,戸崎圭,1:59.5,ハナ,5,9.4,35.3,栗東石坂,458(+10)
8,1,1,ヒットザシーン,牝5,56.0,松岡,2:00.1,3.1/2,9,86.0,36.0,美浦畠山,486(-6)
9,8,10,アメリカンスター,牝4,56.0,菅原明,2:00.6,3,10,97.9,36.7,美浦岩戸,510(+12)
10,8,9,ショショローザ,牝4,56.0,北村友,2:00.7,1/2,8,33.9,36.6,栗東小栗,476(-6)
