馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ダブルスチール,牝2,菊沢,美浦・石栗,差し,109.1,12,9,2歳新馬,38.3,404(-2),中山,21,中2週,Y,,1,リアルスティール,Sea The Stars,,
2,2,アスコットアイ,牝2,西塚,栗東・緒方,,7.1,2,5,2歳新馬,39.6,418(-10),京都,14,中1週,Y,,1,モズアスコット,アイルハヴアナザー,,
3,3,デザーヴ,牡2,川端,美浦・村田,先行,89.1,11,12,2歳未勝利,35.0,460(+2),新潟,13,中1週,Y,,2,ディスクリートキャット,Denman,,
4,4,ラピルスイメル,牝2,小崎,栗東・小崎,先行,28.2,7,5,2歳新馬,37.0,500(+2),新潟,13,中1週,Y,,1,ミスターメロディ,ステイゴールド,,
5,5,モズノセイギ,牡2,永島,栗東・荒川,差し,70.5,10,15,2歳新馬,36.3,456(-4),中京,20,中2週,Y,,1,モズアスコット,Raven's Pass,,
6,5,ソイジャガー,牝2,柴田裕,栗東・中尾,差し,17.5,5,4,2歳未勝利,38.2,450(-4),京都,14,中1週,Y,,3,ホッコータルマエ,ハーツクライ,,
7,6,ビーマックス,牡2,中井,栗東・藤野,差し,14.6,4,9,2歳未勝利,39.5,498(-4),中京,28,中3週,Y,,2,サトノアラジン,サウスヴィグラス,,
8,6,ブリッツアロング,牡2,佐々木,美浦・上原博,先行,1.3,1,2,2歳未勝利,36.9,490(+6),新潟,13,中1週,Y,,3,シャンハイボビー,ヨハネスブルグ,,
9,7,コパノハーン,牡2,河原田,栗東・村山,差し,50.4,8,11,2歳新馬,38.6,462(-12),札幌,49,中6週,Y,,1,コパノリッキー,コパノリチャード,,
10,7,ミユンガー,牡2,国分恭,栗東・岡田,先行,25.9,6,16,2歳新馬,42.4,464(-6),中京,49,中6週,Y,,1,ニューイヤーズデイ,Bernardini,,
11,8,ロッカバイベイビー,牝2,吉田隼,美浦・伊藤圭,差し,8.8,3,6,2歳新馬,36.6,452(0),新潟,13,中1週,Y,,1,ルヴァンスレーヴ,ゴールドアリュール,,
12,8,ダイメイハマダ,牡2,今村,栗東・本田,差し,69.2,9,8,2歳未勝利,38.3,452(-6),新潟,13,中1週,Y,,3,シュヴァルグラン,Holy Roman Emperor,,
