着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ファンダム,牡3,57.0,北村宏,1:33.5,,1,1.8,34.2,美浦辻,470(+12)
2,6,10,モンドデラモーレ,牡3,57.0,マーカ,1:33.6,3/4,2,5.5,34.2,美浦千葉,484(+20)
3,4,7,モンテシート,牡3,57.0,松岡,1:34.0,2.1/2,10,61.9,34.7,栗東牧田,496(-4)
4,1,1,ディオデルマーレ,牡3,57.0,佐々木,1:34.2,1.1/4,5,11.4,34.5,美浦堀,508(+6)
5,5,8,シンフォーエバー,牡3,57.0,戸崎圭,1:34.2,クビ,3,5.8,35.0,栗東森秀,504(+10)
6,4,6,ワース,牡3,57.0,横山武,1:34.4,1.1/2,4,8.9,34.7,美浦上原佑,496(+4)
7,2,3,ビッキーファースト,牡3,57.0,大野,1:34.6,1,12,141.1,34.7,栗東武幸,486(+6)
8,2,2,ギフテッド,牝3,55.0,菅原明,1:34.6,クビ,7,28.3,34.3,美浦武井,458(0)
9,7,13,バセリーナ,牡3,57.0,丹内,1:34.7,1/2,14,307.0,34.5,美浦松山,452(-2)
10,3,4,デリュージョン,牡3,57.0,横山和,1:34.8,クビ,11,97.5,33.9,栗東奥村豊,462(-2)
11,6,11,バニーラビット,牡3,57.0,荻野極,1:34.9,1,9,55.7,35.3,栗東武幸,492(+12)
12,7,12,メルキオル,牡3,57.0,丸山,1:35.0,クビ,8,39.7,35.9,栗東松永幹,482(+14)
13,8,15,ニシノルアノーヴァ,牡3,57.0,津村,1:35.2,1.1/4,13,184.2,35.5,美浦古賀,482(0)
14,8,14,アリオーンスマイル,牡3,57.0,木幡巧,1:35.3,1/2,15,400.0,35.2,美浦土田,446(-6)
15,3,5,スマッシュアウト,牡3,57.0,杉原,1:35.5,1.1/2,6,25.3,35.5,美浦栗田,438(+6)
