着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,クラウンセト,牡7,60.0,草野,3:19.2,,2,5.8,13.3,美浦本間,448(+4)
2,8,10,ヒットアンドロール,牡5,60.0,大江圭,3:19.4,1.1/4,8,37.1,13.3,美浦田中勝,464(+6)
3,4,4,ベイビーベリッシモ,牡4,60.0,五十嵐,3:19.6,1.1/4,7,18.8,13.3,美浦大和田,506(+12)
4,2,2,ゴールドブリーズ,牡8,57.0,▲水沼,3:20.0,2,6,16.7,13.3,美浦深山,510(0)
5,1,1,トーアマリシテン,セ5,60.0,森一,3:20.3,2,4,13.7,13.4,美浦小島,454(+4)
6,8,9,ゲインサポート,セ5,60.0,中村,3:20.8,3,9,37.9,13.4,栗東秋山,446(0)
7,6,6,ポワンキュルミナン,牡6,60.0,小牧加,3:25.9,大,3,7.4,13.7,栗東岡田,426(-6)
中止,5,5,テクネチウム,セ5,57.0,▲井上,,,10,51.5,,栗東前川,488(+4)
中止,7,7,サトノエピック,牡5,60.0,上野,,,1,1.6,,美浦奥村武,532(-4)
中止,7,8,ニシノルアノーヴァ,牡4,60.0,伴,,,5,16.6,,美浦古賀慎,490(0)
