コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*9,14)(2,12)11(5,15)(7,8)(1,4,10)3(13,6)-16"
4コーナー,"(*9,14)12(2,11,15)(5,7,8)(1,4,10)13(6,3)-16"
