着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,ニホンピロキーフ,牡4,58.0,田口,2:01.7,,1,3.0,34.9,栗東大橋,480(-6)
2,8,14,マテンロウアレス,セ6,58.0,太宰,2:02.1,2.1/2,12,63.3,35.7,栗東昆,504(-4)
3,2,2,シェイクユアハート,牡4,58.0,古川吉,2:02.2,クビ,4,8.0,35.4,栗東宮,440(-14)
4,5,7,エーデルブルーメ,牝5,56.0,北村友,2:02.3,3/4,2,3.6,35.8,栗東安田隆,478(-2)
5,1,1,フィデル,牡5,58.0,藤岡康,2:02.3,アタマ,6,14.4,35.8,栗東友道,504(+6)
6,3,3,シホノスペランツァ,牡5,58.0,浜中,2:02.4,3/4,3,6.0,35.4,栗東寺島,488(0)
7,4,5,ナムラカミカゼ,牡7,58.0,亀田,2:02.6,1.1/4,13,66.5,35.6,栗東村山,512(+22)
8,8,13,フェアエールング,牝4,56.0,幸,2:02.7,3/4,8,25.7,36.2,美浦和田郎,448(-6)
9,6,9,ウインシュクラン,セ6,58.0,丹内,2:02.8,1/2,7,17.7,35.9,美浦鹿戸,466(+2)
10,5,8,カヨウネンカ,牝5,56.0,黛,2:02.8,アタマ,9,26.4,35.9,美浦斎藤誠,464(-2)
11,4,6,バレエマスター,牡5,58.0,丸山,2:03.0,1.1/4,10,46.0,36.4,栗東梅田,474(-4)
12,6,10,ヒヅルジョウ,牝5,56.0,菱田,2:03.1,クビ,14,69.4,36.0,栗東岡田,492(-4)
13,7,12,パーソナルハイ,牝5,56.0,鮫島駿,2:03.2,1,11,63.1,36.5,栗東矢作,490(+2)
14,7,11,ウィズユアドリーム,牡4,58.0,吉田隼,2:06.0,大,5,14.2,39.2,栗東吉岡,504(+4)
