券種,組み合わせ,配当,人気
単勝,10,400,2
複勝,10,160,2
複勝,13,140,1
複勝,15,810,10
枠連,5-7,660,1
馬連,10-13,640,1
ワイド,10-13,320,1
ワイド,10-15,3150,36
ワイド,13-15,3020,35
馬単,10-13,1430,2
3連複,10-13-15,10830,40
3連単,10-13-15,43140,129
