馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フジフォンテ,セ7,石神深,美浦・粕谷,差し,58.8,8,9,障害3歳以上未勝利,14.0,478(-2),中山,21,中2週,Y,,3,ロージズインメイ,メイショウオウドウ,,
2,2,オブシディアン,牡6,上野,美浦・石栗,差し,235.0,14,14,3歳以上1勝クラス,39.6,548(-2),中山,21,中2週,Y,,3,ホッコータルマエ,アグネスデジタル,,
3,3,バラジ,セ7,鷲頭,栗東・井上,先行,1.8,1,,,0.0,506(+6),京都,71,中9週,Y,,3,ヴァンセンヌ,アラジ,,
4,3,イーサンバーニング,牡7,小野寺,栗東・藤野,差し,209.6,13,8,障害3歳以上未勝利,14.0,526(0),阪神,29,中3週,Y,,3,ホッコータルマエ,カリズマティック,,
5,4,レッドファーロ,牡7,西谷誠,栗東・松永幹,,4.9,2,7,障害3歳以上未勝利,13.9,526(-2),阪神,29,中3週,Y,,3,ハーツクライ,Orpen,,B
6,4,スノーディーヴァ,牝5,水沼,美浦・深山,差し,86.9,10,16,3歳以上1勝クラス,36.6,464(-14),中山,106,中14週,Y,,3,エイシンヒカリ,ホワイトマズル,,
7,5,リケアキャンディ,牝4,大江圭,美浦・蛯名利,追込,151.9,11,11,3歳以上1勝クラス,33.3,438(0),東京,98,中13週,Y,,3,ディーマジェスティ,アグネスタキオン,,
8,5,ハーバーライト,牡5,難波,栗東・高橋忠,差し,39.3,7,9,,37.6,532(0),東京,64,中8週,Y,,3,ドレフォン,キングカメハメハ,,
9,6,エブリモーメント,牡5,黒岩,栗東・牧田,差し,12.5,5,5,障害3歳以上未勝利,13.8,510(+8),京都,91,中12週,Y,,3,ベストウォーリア,マツリダゴッホ,,
10,6,メイショウコガシラ,牡6,森一,栗東・本田,差し,13.7,6,4,障害3歳以上未勝利,13.9,510(+6),阪神,29,中3週,Y,,3,メイショウボーラー,Elusive Quality,,
11,7,レッドラマンシュ,セ7,小牧加,栗東・庄野,,11.1,4,3,障害3歳以上未勝利,13.9,476(-2),京都,43,中5週,Y,,3,ロードカナロア,ゼンノロブロイ,,
12,7,スマラグドス,牡6,田村,栗東・西園正,差し,73.9,9,6,障害3歳以上未勝利,13.9,480(-2),中山,21,中2週,Y,,3,ハーツクライ,Mount Nelson,,
13,8,インターステラ,牡4,,美浦・天間,差し,180.8,12,10,障害3歳以上未勝利,13.4,484(+14),福島,48,中6週,Y,,2,ダノンバラード,サッカーボーイ,,
14,8,ウェイトゥザドーン,セ5,草野,美浦・戸田,差し,5.7,3,2,障害3歳以上未勝利,13.9,466(+2),京都,43,中5週,Y,,3,ジャスタウェイ,Flatter,,
