馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ワイドポティロン,牝2,岩田望,栗東・佐藤悠,,8.6,4,,,,432(0),,,,,,,フィレンツェファイア,Wicked Strong,,
2,2,スージーハルワ,牡2,高杉,栗東・羽月,,45.1,8,,,,430(0),,,,,,,シュヴァルグラン,ダノンシャンティ,,
3,3,アリディプラチノ,牝2,国分優,栗東・安達,,147.0,10,,,,422(0),,,,,,,ホークビル,ゴールドアリュール,,
4,4,ナルキッソス,牡2,松山,栗東・吉岡,,2.0,1,,,,488(0),,,,,,,カラヴァッジオ,ディープインパクト,,
5,5,タイガーロード,牡2,田口,栗東・大橋,,15.9,5,,,,476(0),,,,,,,フォーウィールドライブ,ストリートセンス,,
6,6,ノーバディーケイム,牝2,田山,栗東・羽月,,39.3,7,,,,416(0),,,,,,,タニノフランケル,ネオユニヴァース,,
7,7,フランシーヌ,牝2,西村淳,栗東・杉山佳,,63.8,9,,,,382(0),,,,,,,シニスターミニスター,ダイワメジャー,,
8,7,エルル,牝2,菱田,栗東・小崎,,3.2,2,,,,484(0),,,,,,,Yaupon,Munnings,,
9,8,メイショウバルク,牡2,和田竜,栗東・安達,,6.4,3,,,,492(0),,,,,,,ディスクリートキャット,メイショウサムソン,,
10,8,ワルツプリンセス,牝2,横山典,栗東・昆,,22.2,6,,,,410(0),,,,,,,モズアスコット,ダイワメジャー,,
