券種,組み合わせ,配当,人気
単勝,17,1090,5
複勝,17,400,6
複勝,6,390,5
複勝,5,990,12
枠連,3-8,5680,25
馬連,6-17,8530,29
ワイド,6-17,2780,32
ワイド,5-17,9770,86
ワイド,5-6,8380,76
馬単,17-6,15560,55
3連複,5-6-17,195370,362
3連単,17-6-5,836070,743
