券種,組み合わせ,配当,人気
単勝,3,2330,6
複勝,3,400,6
複勝,5,230,4
複勝,9,150,2
枠連,3-4,4750,14
馬連,3-5,8230,28
ワイド,3-5,2160,28
ワイド,3-9,880,9
ワイド,5-9,530,5
馬単,3-5,18870,59
3連複,3-5-9,6750,21
3連単,3-5-9,73060,226
