馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ゴールドパラディン,牡7,森一,栗東・吉岡,先行,4.8,2,1,障害3歳以上未勝利,13.5,454(+4),阪神,69,中9週,Y,,3,スクリーンヒーロー,フレンチデピュティ,,
2,2,エンデュミオン,牡7,小牧加,栗東・清水久,,1.8,1,3,,13.2,468(+6),小倉,42,中5週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,,
3,3,フロールシュタット,牡5,石神深,美浦・戸田,差し,26.0,7,11,,13.5,476(-2),小倉,14,中1週,Y,,3,クロフネ,スウェプトオーヴァーボード,,
4,4,ユーベルント,牝6,大庭,美浦・堀内,差し,43.5,8,1,障害4歳以上未勝利,13.4,456(+2),小倉,21,中2週,Y,,3,ルーラーシップ,ダンスインザダーク,,
5,5,リバーシブルレーン,牡8,水沼,美浦・辻,差し,52.8,10,10,,13.4,452(0),小倉,42,中5週,Y,,3,ハーツクライ,キングカメハメハ,,
6,5,ラジェドール,セ6,草野,美浦・小笠,,50.9,9,5,,13.5,500(0),阪神,77,中10週,Y,,3,ゴールドシップ,Belong to Me,,
7,6,ドンカルロ,牡4,小野寺,栗東・高柳大,差し,8.3,4,1,障害3歳以上未勝利,13.5,464(+2),阪神,65,中8週,Y,,3,ドレフォン,ディープインパクト,,
8,6,フィルムスコア,牝6,黒岩,栗東・平田,差し,205.2,12,11,,13.7,448(-2),小倉,28,中3週,Y,,3,ルーラーシップ,ロックオブジブラルタル,,
9,7,メイショウキリモン,牡6,中村,栗東・荒川,,11.3,5,1,障害3歳以上未勝利,13.7,484(+2),京都,98,中13週,Y,,3,マジェスティックウォリアー,アグネスタキオン,,
10,7,ニンギルス,牡7,鷲頭,栗東・鈴木孝,差し,6.9,3,4,,13.3,460(+2),小倉,21,中2週,Y,,3,トゥザグローリー,With Approval,,
11,8,テーオーコンドル,セ5,五十嵐,栗東・宮,先行,61.6,11,7,,13.5,480(+4),小倉,28,中3週,Y,,3,エピファネイア,Bernardini,,
12,8,ブリヨンカズマ,牡5,,美浦・高橋文,先行,24.1,6,10,,13.5,522(+8),小倉,35,中4週,Y,,3,クロフネ,ルーラーシップ,,
