馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エチャケナ,牝3,石橋脩,美浦・金成,先行,27.2,9,11,,36.7,444(+2),阪神,56,中7週,Y,,3,ドレフォン,フジキセキ,,
2,1,エフエイト,牡3,吉田豊,栗東・北出,差し,50.8,12,6,3歳1勝クラス,36.3,438(+4),東京,14,中1週,Y,,3,ゴールデンバローズ,サンカルロ,,
3,2,ジョージテソーロ,牡3,,美浦・嘉藤,先行,1.7,1,,,0.0,470(-2),東京,14,中1週,Y,,3,ベストウォーリア,カジノドライヴ,,
4,2,ルルディルッカ,牝3,内田博,美浦・菊川,先行,295.6,15,14,2歳1勝クラス,40.6,442(-2),中山,69,中9週,Y,,3,デクラレーションオブウォー,エンパイアメーカー,,
5,3,グラスブランシュ,牝3,大野,美浦・松山,差し,14.0,5,4,2歳1勝クラス,36.7,458(0),中山,56,中7週,Y,,2,エピカリス,フレンチデピュティ,,
6,3,アンシール,牡3,秋山真,栗東・小崎,先行,28.8,11,8,2歳1勝クラス,39.8,474(-6),阪神,51,中6週,Y,,2,パイロ,ゴールドアリュール,,
7,4,ヴェルトラウム,牡3,ピーヒ,美浦・西田,先行,7.7,2,7,,33.1,458(+10),東京,21,中2週,Y,,3,ミッキーロケット,ダイワメジャー,,
8,4,アシセバイラ,牝3,戸崎圭,美浦・辻,先行,62.5,14,7,2歳1勝クラス,38.1,482(+6),中山,56,中7週,Y,,3,マインドユアビスケッツ,トワイニング,,
9,5,エースアビリティ,牡3,松岡,美浦・堀内,差し,10.3,3,1,3歳未勝利,37.3,478(-2),東京,21,中2週,Y,,3,ヤマカツエース,モンテロッソ,,
10,5,ポンピエ,牡3,キング,栗東・西園正,先行,10.9,4,1,2歳未勝利,37.2,448(-2),東京,111,中15週,Y,,3,レッドファルクス,シンボリクリスエス,,
11,6,スタンリーテソーロ,牡3,柴田大,美浦・稲垣,逃げ,26.1,7,2,3歳1勝クラス,37.0,420(-6),東京,14,中1週,Y,,2,ファインニードル,Shirocco,,
12,6,ニシノアウェイク,牡3,永野,美浦・伊藤圭,差し,20.7,6,3,3歳1勝クラス,37.0,470(0),東京,14,中1週,Y,,3,アメリカンペイトリオット,ヴィクトワールピサ,,
13,7,ライヴアメデオ,牡3,木幡巧,美浦・牧,先行,26.5,8,14,2歳1勝クラス,40.4,470(+2),中山,56,中7週,Y,,3,ダノンレジェンド,シンボリクリスエス,,
14,7,アイウィルビー,牝3,小林勝,美浦・水野,追込,342.3,16,14,,38.3,452(0),東京,98,中13週,Y,,3,マインドユアビスケッツ,Out of Place,,
15,8,リンゴ,牡3,菱田,栗東・梅田,,54.2,13,1,JRA交流,39.4,520(+3),姫路,16,中1週,,,2,パイロ,ダイワメジャー,,
16,8,アシャカデュメ,牡3,田辺,美浦・小笠,先行,28.1,10,1,2歳未勝利,37.9,486(+12),東京,97,中13週,Y,,2,ホッコータルマエ,スターリングローズ,,
