券種,組み合わせ,配当,人気
単勝,15,1280,8
複勝,15,430,8
複勝,7,280,5
複勝,4,390,6
枠連,4-8,4840,22
馬連,7-15,6360,27
ワイド,7-15,1970,31
ワイド,4-15,2460,37
ワイド,4-7,1320,16
馬単,15-7,13770,63
3連複,4-7-15,17960,78
3連単,15-7-4,117600,499
