着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,17,クムシラコ,牡6,58.0,杉原,0:54.4,,1,4.9,32.2,美浦石毛,468(0)
2,5,10,カフジテトラゴン,牝5,56.0,富田,0:54.5,1/2,2,5.0,32.6,栗東武英,462(+2)
3,7,14,スリーアイランド,牝4,56.0,佐々木,0:54.5,ハナ,3,6.6,32.5,栗東中竹,490(+8)
4,3,6,ミルトクレイモー,牡4,58.0,松山,0:54.7,1,6,14.7,32.0,栗東中村,512(-4)
5,8,15,オリアメンディ,牝6,56.0,石川,0:54.7,クビ,4,6.7,32.1,美浦石毛,478(+4)
6,8,16,ハンベルジャイト,牝4,56.0,荻野極,0:54.9,3/4,5,7.7,33.0,栗東大久保,486(-2)
7,7,13,タリア,牝4,56.0,原,0:54.9,ハナ,11,30.0,32.7,美浦矢野,430(-6)
8,2,3,エコロレジーナ,牝4,56.0,菅原明,0:55.0,1/2,8,16.3,32.8,美浦菊沢,488(+4)
9,5,9,ハイアムズビーチ,牝5,56.0,岩田康,0:55.0,クビ,10,29.0,32.5,美浦萩原,502(+2)
10,4,7,ペイシャカレン,牝5,56.0,江田照,0:55.1,1/2,17,64.8,33.3,美浦粕谷,460(+8)
11,1,2,アドマイヤラヴィ,牝5,56.0,戸崎圭,0:55.2,1/2,7,16.1,32.4,栗東友道,462(-4)
12,6,12,ロードオブザチェコ,牡6,58.0,丸田,0:55.2,ハナ,13,47.5,33.0,美浦石栗,514(+6)
13,3,5,クリダーム,牡4,58.0,津村,0:55.3,3/4,14,49.8,33.1,美浦上原佑,504(+8)
14,4,8,ショウナンマッハ,セ5,58.0,石橋脩,0:55.4,クビ,12,30.3,32.3,栗東茶木,492(+4)
15,2,4,レアグリフォン,牡3,56.0,永野,0:55.5,3/4,9,26.7,33.4,美浦稲垣,458(-6)
16,1,1,ハーモニーマゼラン,牡7,58.0,田辺,0:55.5,クビ,15,52.3,32.2,美浦土田,514(+2)
17,6,11,アジアノジュンシン,牝6,56.0,内田博,0:55.8,1.3/4,16,61.7,33.2,美浦奥村武,474(-8)
