馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ボルタドマール,セ7,井上,美浦・古賀慎,逃げ,11.1,5,3,障害4歳以上未勝利,13.5,524(+4),小倉,77,中10週,Y,,3,ストロングリターン,マンハッタンカフェ,,
2,2,ブラックバラード,セ5,,美浦・嘉藤,先行,4.6,3,4,障害4歳以上未勝利,13.7,458(-2),中山,27,中3週,Y,,3,ダノンバラード,ジャングルポケット,,
3,3,ロードオールライト,牡5,小牧加,栗東・中内田,先行,13.1,6,14,,38.9,522(-8),中山,62,中8週,Y,,3,ハーツクライ,Hard Spun,,
4,4,マーゴットソラーレ,牡5,草野,美浦・伊坂,先行,32.2,9,9,,37.9,450(-6),中京,56,中7週,Y,,3,ノヴェリスト,アグネスタキオン,,
5,4,エブリモーメント,牡5,黒岩,栗東・牧田,差し,77.1,12,10,障害4歳以上未勝利,14.1,522(+12),京都,118,中16週,Y,,3,ベストウォーリア,マツリダゴッホ,,
6,5,グロッシェン,牡5,上野,美浦・手塚徳,差し,18.7,7,12,,35.4,470(-14),中山,119,中16週,Y,,3,ニューイヤーズデイ,ステイゴールド,,
7,5,コスモアミマネラ,牡5,小坂,美浦・柄崎,,3.5,1,3,障害4歳以上未勝利,13.7,492(-2),中山,27,中3週,Y,,3,Study of Man,New Approach,,
8,6,クリアクォーツ,牡4,大江圭,美浦・的場,差し,48.9,11,9,障害4歳以上未勝利,13.6,482(+6),中山,48,中6週,Y,,3,タワーオブロンドン,アグネスデジタル,,
9,6,シュエットアムール,牝4,水沼,美浦・加藤和,差し,113.8,13,12,,36.3,428(+20),福島,181,中25週,Y,Y,3,ゴールドシップ,スマートファルコン,,
10,7,ソレルビュレット,牡5,坂口,美浦・松尾,追込,21.1,8,11,障害4歳以上未勝利,14.1,532(-4),小倉,70,中9週,Y,,3,Malibu Moon,Curlin,,B
11,7,メイショウブレゲ,牡7,中村,栗東・本田,差し,4.3,2,8,,35.7,470(-6),阪神,48,中6週,Y,,3,ゴールドシップ,パイロ,,
12,8,ナチュラルリバー,牡6,高田,栗東・宮地,先行,36.7,10,6,4歳以上2勝クラス,38.6,490(+4),阪神,42,中5週,Y,,3,ルーラーシップ,フレンチデピュティ,,
13,8,マグナレガリア,牡5,五十嵐,美浦・相沢,先行,6.2,4,3,障害4歳以上未勝利,13.8,486(-4),小倉,70,中9週,Y,,3,レイデオロ,トウカイテイオー,,
