馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ブリックンクリック,セ4,津村,美浦・中舘,先行,15.5,6,4,4歳以上1勝クラス,38.2,468(+2),中山,63,中8週,Y,,3,ブリックスアンドモルタル,トワイニング,,
2,1,ボナーテソーロ,牡5,石橋脩,美浦・牧,先行,48.2,12,13,4歳以上1勝クラス,39.7,474(-4),福島,22,中2週,Y,,3,Nathaniel,Mizzen Mast,,B
3,2,トキメキジニア,牝4,秋山稔,美浦・佐藤吉,差し,158.7,14,7,4歳以上1勝クラス,36.9,470(+6),中山,56,中7週,Y,,3,コパノリッキー,ダンスインザダーク,,
4,2,エコロカディス,セ4,松山,美浦・森一,差し,6.0,4,4,4歳以上1勝クラス,36.9,452(+2),福島,14,中1週,Y,,3,Global Campaign,Ghostzapper,,
5,3,サイモンカーチス,牡7,佐藤,美浦・的場,差し,301.3,16,10,4歳以上1勝クラス,38.3,496(-12),中山,120,中16週,Y,,3,コパノリッキー,ジャングルポケット,,
6,3,サクラパステル,牝4,木幡巧,美浦・田島,,30.2,7,15,3歳以上1勝クラス,40.9,472(0),東京,190,中26週,Y,Y,3,シニスターミニスター,サウスヴィグラス,,
7,4,カサブランカキッド,牡6,団野,美浦・和田勇,追込,11.8,5,4,4歳以上1勝クラス,36.6,526(+2),中山,21,中2週,Y,,2,ドレフォン,ダイワメジャー,,
8,4,プルシャプラ,牡4,三浦,美浦・池上,差し,31.3,8,7,4歳以上1勝クラス,37.3,516(+4),中山,21,中2週,Y,,3,エスポワールシチー,タートルボウル,,B
9,5,シルフレイ,牝4,横山和,美浦・千葉,先行,5.3,3,6,4歳以上1勝クラス,37.6,446(+6),中山,56,中7週,Y,,3,フォーウィールドライブ,キングカメハメハ,,B
10,5,ビアフォーナウ,牝5,,美浦・池上,差し,39.7,9,5,3歳以上1勝クラス,36.6,460(0),中京,140,中19週,Y,,3,バトルプラン,ダノンシャンティ,,
11,6,ガンバレベアー,牝4,松岡,美浦・杉浦,先行,44.8,11,10,4歳以上1勝クラス,36.9,484(+6),中山,35,中4週,Y,,1,サトノアラジン,Hard Spun,,
12,6,トニケンサンバ,牡4,菅原明,美浦・西田,差し,4.4,2,5,4歳以上1勝クラス,36.9,516(-2),中山,50,中6週,Y,,3,ナダル,シングスピール,,
13,7,キミハスコール,牡5,岩田望,美浦・加藤征,差し,2.8,1,6,4歳以上1勝クラス,37.5,462(-2),東京,89,中12週,Y,,3,コパノリッキー,ハーツクライ,,
14,7,スマートフランキー,牡4,吉田豊,美浦・高橋文,先行,124.0,13,13,4歳以上1勝クラス,36.7,504(-4),中山,21,中2週,Y,,2,スマートオーディン,Candy Ride,,
15,8,ウインドファルクス,セ5,佐々木,美浦・畠山,差し,231.1,15,11,4歳以上1勝クラス,37.3,494(-4),福島,21,中2週,Y,,2,レッドファルクス,ゼンノロブロイ,,
16,8,レインボーラッキー,牝4,斎藤,美浦・斎藤誠,差し,43.9,10,9,4歳以上1勝クラス,36.2,440(+10),東京,15,中1週,Y,,3,Quality Road,Awesome Again,,
