券種,組み合わせ,配当,人気
単勝,6,2390,7
複勝,6,570,7
複勝,9,290,5
複勝,7,260,3
枠連,3-5,10110,27
馬連,6-9,9760,26
ワイド,6-9,2250,25
ワイド,6-7,1550,17
ワイド,7-9,770,9
馬単,6-9,24720,56
3連複,6-7-9,14150,47
3連単,6-9-7,177420,449
