馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ナチュラルリバー,牡5,荻野極,栗東・宮地,差し,16.1,7,8,3歳以上1勝クラス,38.6,480(+10),中山,56,中7週,Y,,3,ルーラーシップ,フレンチデピュティ,,
2,1,メイショウカシワデ,牡4,角田和,栗東・角田,,2.0,1,5,3歳以上1勝クラス,37.0,456(+4),東京,83,中11週,Y,,3,シニスターミニスター,アグネスタキオン,,
3,2,ホウオウシンデレラ,牝4,菱田,美浦・奥村武,差し,16.6,8,5,4歳以上1勝クラス,38.2,464(+2),小倉,7,連闘,Y,,2,エピファネイア,Gilded Time,,
4,2,フラッシング,牡4,鮫島駿,栗東・牧浦,差し,5.0,2,2,3歳以上1勝クラス,37.8,488(+6),福島,76,中10週,Y,,3,ドレフォン,フジキセキ,,
5,3,ブエナディオサ,牝6,小林脩,美浦・奥平,差し,212.2,15,10,4歳以上1勝クラス,42.9,456(-6),中山,21,中2週,Y,,3,メイショウボーラー,ゴールドアリュール,,
6,3,ブリッツクリーク,牡4,秋山稔,栗東・北出,先行,15.2,6,7,3歳以上1勝クラス,39.8,520(+10),中京,55,中7週,Y,,1,デクラレーションオブウォー,キングカメハメハ,,
7,4,マーベリックシチー,牡4,柴田裕,栗東・岡田,差し,71.2,11,9,3歳以上1勝クラス,38.1,466(0),京都,69,中9週,Y,,3,パイロ,ゴールドアリュール,,
8,4,イモータルソウル,牡7,川端,美浦・千葉,差し,187.7,14,6,3歳以上1勝クラス,38.1,464(+2),新潟,104,中14週,Y,,3,ルーラーシップ,アグネスタキオン,,
9,5,ニンギルス,牡8,井上,栗東・鈴木孝,差し,255.6,16,8,,13.8,470(+14),東京,91,中12週,Y,,3,トゥザグローリー,With Approval,,
10,5,ガラスノブルース,牡4,丹内,美浦・田村,先行,9.6,4,8,3歳以上1勝クラス,37.4,448(-2),中山,42,中5週,Y,,3,デクラレーションオブウォー,キングカメハメハ,,
11,6,ウッドショック,牡6,永島,美浦・杉浦,追込,63.7,10,8,3歳以上1勝クラス,37.6,526(+12),中京,63,中8週,Y,,3,ルーラーシップ,マンハッタンカフェ,,
12,6,トライデント,牡4,石田,美浦・新開,差し,104.2,12,9,4歳以上1勝クラス,37.1,506(+2),中山,26,中3週,Y,,2,ビーチパトロール,Saint Ballado,,
13,7,ブルーゴールド,牡5,石神道,美浦・根本,先行,155.6,13,13,3歳以上1勝クラス,37.6,510(+2),東京,224,中31週,Y,Y,2,アイファーソング,エンパイアメーカー,,
14,7,タケノシンセイ,牡4,高杉,栗東・村山,差し,14.6,5,4,4歳以上1勝クラス,39.8,460(-2),中京,19,中2週,Y,,3,ゴールデンバローズ,ヴァーミリアン,,
15,8,リュクスドレフォン,牡5,藤懸,栗東・平田,,7.8,3,9,3歳以上1勝クラス,39.1,512(-16),札幌,174,中24週,Y,,3,ドレフォン,ダイワメジャー,,
16,8,カレンマウラー,牡4,斎藤,栗東・安田,差し,35.9,9,8,3歳以上1勝クラス,37.8,466(0),福島,83,中11週,Y,,3,シュヴァルグラン,シェルゲーム,,B
