馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヤマノグリッターズ,牡5,大江原,美浦・松山,先行,223.8,12,7,,13.4,504(+6),阪神,29,中3週,Y,,3,エイシンフラッシュ,ゼンノロブロイ,
2,2,フロールシュタット,牡4,草野,美浦・戸田,差し,160.3,11,5,,13.8,468(-4),中山,22,中2週,Y,,3,クロフネ,スウェプトオーヴァーボード,
3,3,ニシノデイジー,牡7,五十嵐,美浦・高木,逃げ,5.6,3,9,,14.1,510(+6),中山,183,中25週,Y,Y,3,ハービンジャー,アグネスタキオン,
4,4,ジューンベロシティ,牡5,西谷誠,栗東・武英,先行,2.7,1,1,,13.1,468(-4),阪神,29,中3週,Y,,3,ロードカナロア,シンボリクリスエス,
5,5,ホッコーメヴィウス,セ7,平沢,栗東・清水久,,8.4,4,2,,13.1,474(-10),阪神,29,中3週,Y,,3,ダイワメジャー,ダンシングブレーヴ,
6,5,ダイシンクローバー,セ7,上野,栗東・安田隆,先行,17.7,7,1,,13.9,490(+2),京都,155,中21週,Y,,3,キンシャサノキセキ,Fusaichi Pegasus,
7,6,マイネルグロン,牡5,石神,美浦・青木,逃げ,19.5,8,1,,13.4,518(+4),福島,176,中24週,Y,,3,ゴールドシップ,ブライアンズタイム,
8,6,トライフォーリアル,セ6,蓑島,美浦・萩原,先行,24.9,9,3,,13.3,490(-4),東京,113,中15週,Y,,3,リアルインパクト,クロフネ,
9,7,ニューツーリズム B,セ7,小野寺,美浦・黒岩,先行,14.5,5,2,,12.8,506(+4),新潟,78,中10週,Y,,3,ドリームジャーニー,マンハッタンカフェ,
10,7,サイード,セ4,小牧加,栗東・角田,逃げ,16.6,6,1,,12.9,494(+4),新潟,57,中7週,Y,,3,キズナ,ボストンハーバー,
11,8,イロゴトシ,牡6,黒岩,栗東・牧田,逃げ,3.4,2,1,,13.8,470(-4),中山,183,中25週,Y,Y,3,ヴァンセンヌ,クロフネ,
12,8,シャンボールナイト,セ8,難波,美浦・武井,,65.3,10,1,,13.4,476(+6),新潟,43,中5週,Y,,3,ノヴェリスト,アグネスタキオン,
