馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スワヤンブナート,セ5,五十嵐,栗東・坂口,先行,3.5,2,1,障害3歳以上未勝利,13.5,516(-4),阪神,76,中10週,Y,,3,ジャスタウェイ,Country Reel,,
2,2,デストロイ,セ1,,美浦・土田,差し,207.6,13,8,,13.7,498(-2),中山,40,中5週,Y,,3,キングヘイロー,ティンバーカントリー,,B
3,3,プラチナドリーム,牡5,黒岩,栗東・平田,差し,74.2,9,9,,13.4,468(-12),小倉,28,中3週,Y,,3,ホッコータルマエ,シンボリクリスエス,,B
4,4,ジャディード,牡9,石神,美浦・小島,先行,83.4,10,12,,13.6,462(-4),小倉,21,中2週,Y,,3,シンボリクリスエス,フジキセキ,,
5,4,テイエムタツマキ,牡6,田村,栗東・武英,差し,118.9,11,11,,13.5,488(-6),小倉,21,中2週,Y,,3,キズナ,クロフネ,,B
6,5,シングンジョーイ,牡6,水沼,美浦・伊坂,差し,163.0,12,13,,13.9,458(+4),阪神,63,中8週,Y,,3,シングンオペラ,キングカメハメハ,,B
7,5,スーパーフェイバー,牡6,小野寺,栗東・西園翔,先行,25.8,7,6,,13.5,504(-4),阪神,70,中9週,Y,,3,Super Saver,My Golden Song,,
8,6,オールザワールド,牡7,森一,栗東・中竹,,5.1,4,1,障害4歳以上未勝利,13.5,478(-6),小倉,28,中3週,Y,,3,キズナ,Dansili,,
9,6,ホッコーハナミチ,セ6,小牧加,栗東・長谷川,差し,30.3,8,6,,13.6,476(0),阪神,63,中8週,Y,,3,ホッコータルマエ,タニノギムレット,,B
10,7,フロールシュタット,牡5,草野,美浦・戸田,差し,15.4,6,5,,13.6,478(0),中山,40,中5週,Y,,3,クロフネ,スウェプトオーヴァーボード,,
11,7,ヴァリアメンテ,牡6,西谷誠,栗東・中内田,先行,3.5,1,1,障害4歳以上未勝利,13.3,478(+2),小倉,20,中2週,Y,,3,ドゥラメンテ,Dynaformer,,
12,8,グレートバローズ,牡7,高田,栗東・辻野,先行,4.6,3,4,,13.4,492(+2),小倉,21,中2週,Y,,3,ディープインパクト,キングカメハメハ,,
13,8,メリディアンローグ,牡7,大江原,美浦・蛯名正,先行,11.0,5,4,,13.3,496(0),小倉,28,中3週,Y,,3,ディープインパクト,Marju,,
