馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コンテナワールド,牡4,鷲頭,栗東・中竹,,6.1,3,5,,13.1,484(+8),新潟,29,中3週,Y,,3,エピファネイア,アグネスタキオン,,
2,2,ティートラップ,牡8,上野,美浦・伊藤伸,,180.0,12,14,,13.4,478(-2),新潟,29,中3週,Y,,3,シニスターミニスター,スズカマンボ,,
3,3,ナイトスピアー,牡5,大江圭,美浦・小野,先行,13.0,4,4,,13.7,496(+4),京都,36,中4週,Y,,3,ストロングリターン,メジロベイリー,,
4,4,タンジェントアーク,セ7,土田,美浦・田村,差し,38.8,7,6,,13.6,438(-2),中山,50,中6週,Y,,3,エイシンフラッシュ,ステイゴールド,,
5,5,メイショウコホク,セ8,黒岩,栗東・笹田,差し,110.3,11,11,,13.6,502(+18),新潟,22,中2週,Y,,3,ダイワメジャー,Kris S.,,
6,5,テクネチウム,牡4,中村,栗東・前川,先行,75.7,9,6,,13.4,490(+4),新潟,22,中2週,Y,,3,マクフィ,キングズベスト,,
7,6,プラチナムレイアー,セ7,小牧加,栗東・河嶋,差し,16.8,5,5,,13.8,506(-2),京都,36,中4週,Y,,3,マツリダゴッホ,アグネスデジタル,,
8,6,ドンカルロ,牡5,小野寺,栗東・高柳大,差し,84.1,10,11,,13.5,460(+6),中山,253,中35週,Y,Y,2,ドレフォン,ディープインパクト,,B
9,7,ディナースタ,牡6,高田,栗東・辻野,先行,1.7,1,2,,13.7,492(+6),阪神,64,中8週,Y,,3,ドゥラメンテ,Unbridled's Song,,
10,7,レディステディゴー,牡7,難波,栗東・中村,差し,56.6,8,6,,13.8,516(+4),阪神,64,中8週,Y,,2,ダイワメジャー,More Than Ready,,
11,8,ナリノモンターニュ,牡8,五十嵐,美浦・上原博,先行,3.5,2,1,,13.6,516(-4),京都,36,中4週,Y,,3,ヴィクトワールピサ,エルコンドルパサー,,
12,8,スヴァルナ,セ1,井上,栗東・池江,先行,38.2,6,10,,13.6,512(+2),小倉,92,中12週,Y,,3,ステイゴールド,シンボリクリスエス,,
