馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メイショウハボタン,牝5,泉谷,栗東・南井,追込,17.0,6,6,,33.9,474(-6),中京,41,中5週,Y,,3,メイショウサムソン,サンデーサイレンス,
2,1,アスクキングコング,セ5,荻野琢,栗東・梅田,差し,69.2,12,,,0.0,450(+8),中山,119,中16週,Y,,3,ロードカナロア,アグネスタキオン,
3,2,コスモカッティーボ,牡6,団野,美浦・畠山,追込,301.7,18,7,4歳以上2勝クラス,34.7,500(+2),中山,13,中1週,Y,,3,アンライバルド,スターオブコジーン,
4,2,ワンダーカタリナ,牡6,松若,栗東・河内,追込,9.8,4,3,4歳以上2勝クラス,33.5,520(0),中京,20,中2週,Y,,3,キズナ,リンドシェーバー,
5,3,ブッシュガーデン,牝4,富田,美浦・武井,,4.2,2,2,4歳以上2勝クラス,34.4,472(+6),中京,20,中2週,Y,,3,リオンディーズ,Hard Spun,
6,3,ヒノクニ B,牝4,今村,美浦・深山,先行,19.9,7,1,4歳以上1勝クラス,34.9,450(+2),小倉,13,中1週,Y,,3,カレンブラックヒル,Rock Hard Ten,
7,4,エナジーグラン,牡4,亀田,栗東・高柳大,差し,23.0,10,1,3歳以上1勝クラス,34.9,466(+12),福島,69,中9週,Y,,3,ジャングルポケット,サクラバクシンオー,
8,4,トーセンサンダー,牡4,西村淳,美浦・杉浦,先行,7.7,3,3,,34.4,470(0),小倉,13,中1週,Y,,3,トーセンファントム,エンパイアメーカー,
9,5,リーゼントフラム,牡6,藤岡康,栗東・矢作,差し,159.6,17,11,4歳以上2勝クラス,34.3,490(+4),中京,20,中2週,Y,,3,ロードカナロア,アグネスタキオン,
10,5,メイショウエニシア,牝5,藤岡佑,栗東・本田,,22.0,9,14,,36.4,456(-2),中京,41,中5週,Y,,3,リアルインパクト,バゴ,
11,6,アラモードバイオ,牡5,菱田,栗東・新谷,逃げ,21.7,8,5,,35.1,508(-6),札幌,154,中21週,Y,,3,グラスワンダー,アルデバランII,
12,6,クープドクール,牝5,斎藤,栗東・高橋忠,差し,71.6,13,13,3歳以上2勝クラス,33.9,476(0),阪神,49,中6週,Y,,3,エイシンヒカリ,Hesabull,
13,7,アルムファーツリー,牝5,丸山,栗東・川村,差し,120.5,16,9,3歳以上2勝クラス,34.2,470(-12),阪神,49,中6週,Y,,3,エピファネイア,キングカメハメハ,
14,7,ウインモナーク,牡4,松岡,美浦・奥平,先行,2.6,1,2,,35.3,496(0),小倉,13,中1週,Y,,3,ビッグアーサー,アドマイヤジャパン,
15,7,サニーオーシャン,セ5,永島,美浦・中野,追込,102.0,15,6,,35.0,454(0),小倉,13,中1週,Y,,3,ゼンノロブロイ,バゴ,
16,8,ダテボレアス,牡4,,栗東・西園正,,14.8,5,6,,36.8,490(0),福島,77,中10週,Y,,3,ロードカナロア,ネオユニヴァース,
17,8,トーホウラビアン,牝4,丹内,栗東・川村,先行,35.2,11,2,3歳以上2勝クラス,34.0,414(-16),阪神,77,中10週,Y,,3,トーホウジャッカル,Giant's Causeway,
18,8,メイショウイジゲン,牡5,角田和,栗東・南井,差し,72.1,14,4,4歳以上2勝クラス,34.3,448(0),中京,20,中2週,Y,,3,クリエイターII,アグネスタキオン,
