券種,組み合わせ,配当,人気
単勝,7,620,5
複勝,7,180,3
複勝,1,270,6
複勝,8,220,5
枠連,1-6,1760,8
馬連,1-7,2360,12
ワイド,1-7,670,12
ワイド,7-8,610,10
ワイド,1-8,1030,14
馬単,7-1,4300,22
3連複,1-7-8,4050,18
3連単,7-1-8,23960,95
