着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ニシキギミッチー,牡4,58.0,古川吉,1:24.5,,5,9.8,36.0,美浦鈴木伸,492(-6)
2,7,14,アンジュフィールド,牝4,56.0,幸,1:24.9,2.1/2,9,18.3,36.9,栗東矢作,462(0)
3,3,5,リジル,牝3,55.0,岩田望,1:25.1,3/4,1,3.9,37.3,栗東奥村豊,488(+4)
4,2,4,プロミシングスター,牡3,57.0,鮫島駿,1:25.2,3/4,2,4.8,36.6,栗東高橋忠,454(-2)
5,7,13,エムズマインド,牡4,58.0,浜中,1:25.3,クビ,4,7.6,36.5,栗東荒川,524(+2)
6,3,6,クリノキングマン,牡3,57.0,酒井,1:25.3,クビ,10,24.5,37.4,栗東高橋康,506(+12)
7,2,3,レッドダンルース,牡4,58.0,藤岡佑,1:25.4,クビ,7,14.5,37.4,栗東福永,482(+8)
8,6,11,アガシ,セ3,57.0,田口,1:25.7,2,11,41.6,37.4,栗東庄野,490(0)
9,6,12,アルシオーネ,牡6,58.0,亀田温,1:25.8,クビ,3,5.2,37.3,栗東須貝,512(-2)
10,1,2,サラサハウプリティ,牝4,56.0,菱田,1:26.1,2,13,96.5,37.0,栗東岡田,462(+4)
11,4,8,シャープソーン,牝4,56.0,国分恭,1:26.2,1/2,14,155.1,37.9,栗東西園正,470(+8)
12,8,16,ミスヨコハマ,牝4,56.0,斎藤,1:26.3,3/4,8,16.3,38.0,美浦斎藤誠,478(-2)
13,4,7,モズナイスバディー,牡3,57.0,Mデム,1:26.4,クビ,6,12.7,37.2,栗東飯田,502(+2)
14,8,15,リュクスウォリアー,牡7,58.0,藤懸,1:26.5,1/2,16,302.8,37.0,栗東平田,518(+14)
15,1,1,シンゼンイズモ,牡4,58.0,小沢大,1:27.0,3,15,199.7,38.5,栗東荒川,532(+2)
16,5,9,エアメテオラ,牡4,58.0,国分優,1:27.1,1/2,12,49.6,38.8,栗東池添,508(0)
