着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,10,バトルクライ,牡4,56.0,川田,1:23.8,,2,2.8,36.8,美浦高木,496(+4)
2,7,12,ドライスタウト,牡4,58.0,戸崎圭,1:23.9,クビ,1,1.8,36.9,栗東牧浦,538(+4)
3,4,5,セキフウ,牡4,58.0,藤岡康,1:24.1,1.1/2,6,19.1,36.6,栗東武幸,484(+8)
4,8,13,ケイアイターコイズ,牡7,58.0,鮫島駿,1:24.2,1/2,4,14.7,37.5,栗東新谷,530(+4)
5,5,8,イバル,牡6,57.0,小崎,1:24.3,クビ,9,83.7,37.1,栗東小崎,520(+14)
6,3,4,クリノフラッシュ,牝8,55.0,岩田望,1:24.3,クビ,11,181.3,37.5,栗東橋田,450(-2)
7,1,1,オーヴァーネクサス,牡6,58.0,北村友,1:24.4,クビ,3,12.6,36.8,栗東松下,512(-4)
8,3,3,シャイニーブランコ,牡7,57.0,酒井,1:24.5,1/2,13,216.1,37.5,栗東小林,460(-2)
9,5,7,メイショウテンスイ,牡6,58.0,太宰,1:24.7,1.1/4,7,37.5,38.4,栗東南井,544(+22)
10,8,14,サンライズラポール,牡6,57.0,西村淳,1:24.7,ハナ,8,41.8,37.5,栗東平田,516(+2)
11,7,11,レディオマジック,牡6,57.0,藤岡佑,1:24.8,1/2,10,171.6,36.9,栗東佐々木,498(-6)
12,6,9,シゲルタイタン,牡6,57.0,松山,1:25.4,3.1/2,5,17.3,39.0,美浦伊藤圭,498(+4)
13,4,6,コパノマーキュリー,牡6,57.0,松若,1:25.5,1/2,14,307.2,39.3,栗東村山,512(0)
14,2,2,ドウドウキリシマ,牡7,57.0,和田竜,1:26.0,3.1/2,12,205.3,39.2,美浦天間,506(-10)
