着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,ライラ,牝2,55.0,幸,1:21.7,,7,23.5,34.0,美浦牧,464(+6)
2,8,11,ヤンキーバローズ,牡2,56.0,ルメー,1:22.0,1.1/2,1,1.6,33.8,栗東上村,476(+4)
3,1,1,フードマン,牡2,56.0,松山,1:22.0,クビ,3,7.2,34.1,栗東小栗,466(0)
4,5,6,ベルビースタローン,牝2,55.0,西村淳,1:22.0,アタマ,4,11.0,34.3,栗東西村,490(0)
5,6,8,ポッドドンナー,牡2,56.0,吉村,1:22.3,2,9,50.1,34.1,栗東辻野,470(0)
6,6,7,セルヴァンス,牡2,56.0,岩田望,1:22.5,3/4,10,71.4,34.7,栗東小椋,436(+8)
7,4,4,レモンバーム,牝2,55.0,Cデム,1:22.5,ハナ,5,13.9,34.5,美浦嘉藤,452(-2)
8,3,3,インブロリオ,牝2,55.0,Mデム,1:22.6,1,2,5.8,34.6,栗東吉村,478(-6)
9,8,12,ヒラボクカレラ,牡2,56.0,ムーア,1:22.6,ハナ,6,14.1,34.1,栗東奥村豊,468(-10)
10,7,10,サニーサルサ,牝2,55.0,永島,1:23.1,2.1/2,11,129.8,35.1,栗東高橋康,460(0)
11,2,2,メイプルギン,牡2,56.0,渡辺竜,1:23.3,1.1/2,12,430.7,35.1,地方伊藤強,424(+4)
12,7,9,フクシマコウヨウ,牝2,55.0,吉田隼,1:23.4,クビ,8,47.9,35.0,美浦小島,430(0)
