コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*10,11)2,15,1,5(6,13)8(3,9)(7,12)4,14"
4コーナー,"(*10,11)-2-15(1,5)6,13(3,9,8)7,4(14,12)"
