コーナー,通過順
1コーナー,"(*11,5)-2=(7,1)8,4=(10,6)-(3,9)"
2コーナー,"(*11,5)=2-(7,1)-(4,8)-(10,6)-(3,9)"
3コーナー,"5-11,7,2,1-(8,6)4=9-3-10"
4コーナー,"5-7=(11,1)8(2,6)-4-(3,9)=10"
