馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ノリマル,牡3,丹内,美浦・尾形,先行,5.1,2,2,,36.5,458(-8),福島,43,中5週,Y,,3,ブリックスアンドモルタル,ヴィクトワールピサ,
2,2,ハバタクジユウニ,牝3,川又,栗東・角田,差し,283.2,13,9,3歳未勝利,36.0,478(+4),札幌,21,中2週,Y,,3,ダノンキングリー,Medicean,
3,3,モルビド,牝4,小沢,栗東・中内田,差し,36.4,8,6,,35.0,428(+4),函館,50,中6週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
4,3,クオンタムスター,牡3,鮫島駿,美浦・堀,,2.1,1,2,3歳以上1勝クラス,36.7,494(+2),札幌,28,中3週,Y,,3,コントレイル,Mastercraftsman,
5,4,ディーリライズ,牡3,浜中,栗東・緒方,差し,9.9,5,6,,34.3,492(+8),札幌,21,中2週,Y,,3,ディーマジェスティ,キングカメハメハ,
6,4,ミッドタウンナイト,牝4,荻野琢,栗東・河嶋,先行,168.3,12,9,,38.6,486(+2),札幌,15,中1週,Y,,3,ブラックタイド,Anabaa Blue,
7,5,ニューアライブ,牡3,石川倭,地方・斉藤正,差し,297.5,14,4,千軍万馬オ,41.7,470(-4),門別,19,中2週,,,1,タリスマニック,スウェプトオーヴァーボード,
8,5,タビニュ,牡3,松本,美浦・松尾,先行,62.6,10,6,3歳未勝利,38.8,476(-2),札幌,8,連闘,Y,,3,バゴ,ディープインパクト,
9,6,シーンオブドリーム B,セ3,和田陽,栗東・池江,先行,136.3,11,11,3歳未勝利,42.9,524(0),札幌,21,中2週,Y,,2,キタサンブラック,Dream Ahead,
10,6,ワンダフルデイズ,牡3,横山武,栗東・高橋忠,差し,6.5,3,4,3歳以上1勝クラス,37.5,502(0),札幌,28,中3週,Y,,3,ルーラーシップ,ディープインパクト,
11,7,ディベルティスマン,牡4,横山典,美浦・菊沢,先行,16.5,7,1,障害3歳以上未勝利,13.1,506(-8),福島,64,中8週,Y,,3,キズナ,モンジュー,
12,7,テイクザクラウン,牡5,吉田隼,栗東・吉村,差し,57.1,9,5,,37.6,456(0),札幌,15,中1週,Y,,3,サトノクラウン,ディープインパクト,
13,8,タケルフォーカス,牡3,古川吉,栗東・四位,差し,11.1,6,3,,37.0,436(-2),札幌,15,中1週,Y,,3,サトノダイヤモンド,キングカメハメハ,
14,8,ドンテスタマスター,牡3,斎藤,栗東・杉山晴,先行,8.9,4,1,3歳未勝利,36.0,520(0),札幌,21,中2週,Y,,3,コントレイル,Intikhab,
