馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マホロバ B,牡4,菅原明,美浦・和田郎,差し,22.8,5,6,4歳以上2勝クラス,37.3,510(-6),東京,35,中4週,Y,,3,キズナ,Raven's Pass,
2,1,ショウナンアビアス,牡4,オシェ,美浦・加藤士,先行,15.0,4,1,4歳以上1勝クラス,35.7,508(+4),東京,28,中3週,Y,,3,ドレフォン,キングカメハメハ,
3,2,スペンサーバローズ,牡4,,美浦・蛯名正,差し,31.4,7,1,4歳以上1勝クラス,36.0,482(0),東京,56,中7週,Y,,3,ルーラーシップ,ディープインパクト,
4,2,ミエノナイスガイ B,牡5,内田博,美浦・上原佑,差し,65.9,9,4,,35.0,478(-4),東京,13,中1週,Y,,3,クロフネ,ブライアンズタイム,
5,3,ブリエヴェール,牡6,石川,美浦・小笠,差し,83.4,10,14,,13.6,462(+2),福島,70,中9週,Y,,3,エイシンフラッシュ,ゴールドアリュール,
6,3,トーセンニック B,牡6,江田照,美浦・田村,差し,103.2,13,1,4歳以上1勝クラス,36.2,466(0),新潟,27,中3週,Y,,3,トーセンファントム,メイショウサムソン,
7,4,ニットウライジン,セ4,野中,美浦・稲垣,先行,259.5,16,14,,39.9,496(-16),福島,56,中7週,Y,,3,ダンカーク,キングヘイロー,
8,4,ナスティウェザー,牡3,ルメー,美浦・加藤征,差し,1.8,1,3,,37.4,466(+2),阪神,76,中10週,Y,,2,パイロ,ディープスカイ,
9,5,クラウンブラヴォー,牡4,木幡巧,美浦・牧,先行,197.9,15,14,4歳以上2勝クラス,37.5,490(-8),中山,76,中10週,Y,,3,ノボジャック,フジキセキ,
10,5,ジョージテソーロ,牡3,戸崎圭,美浦・嘉藤,,2.7,2,10,,,,メイダン,77,中10週,,,2,ベストウォーリア,カジノドライヴ,
11,6,クリノアルバトロス,牡4,北村宏,美浦・伊藤伸,差し,24.2,6,8,,35.7,506(+4),東京,21,中2週,Y,,3,アスカクリチャン,スクリーンヒーロー,
12,6,ウインザナドゥ B,牡6,菊沢,美浦・青木,差し,92.7,11,9,4歳以上2勝クラス,40.3,482(+8),阪神,63,中8週,Y,,3,ハーツクライ,ロージズインメイ,
13,7,ヨーデル B,牡5,田辺,栗東・森秀,差し,170.8,14,11,障害4歳以上未勝利,13.8,510(0),新潟,42,中5週,Y,,3,More Than Ready,Midshipman,
14,7,キャプテンローレル B,牡5,岩田康,美浦・田村,先行,94.0,12,6,4歳以上2勝クラス,37.1,470(-6),中山,91,中12週,Y,,3,ドレフォン,クロフネ,
15,8,ルルローズ B,牝6,石橋脩,美浦・伊藤大,先行,57.2,8,5,,33.7,462(-4),東京,14,中1週,Y,,3,トゥザグローリー,ブライアンズタイム,
16,8,ニシノスピカ,牝5,津村,美浦・鈴木伸,先行,11.9,3,1,4歳以上1勝クラス,37.2,482(0),東京,20,中2週,Y,,3,ダンカーク,ハーツクライ,
