券種,組み合わせ,配当,人気
単勝,10,1530,5
複勝,10,250,5
複勝,1,110,1
複勝,13,1330,11
枠連,1-7,790,4
馬連,1-10,1030,4
ワイド,1-10,520,5
ワイド,10-13,14320,56
ワイド,1-13,3970,28
馬単,10-1,3780,9
3連複,1-10-13,32830,62
3連単,10-1-13,246000,337
