馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ルージュレベッカ,牝3,古川吉,栗東・昆,逃げ,30.6,6,10,,35.2,448(-2),中京,28,中3週,Y,,3,キズナ,Luhuk,,
2,2,ピューロマジック,牝3,坂井,栗東・安田隆,,1.3,1,2,,35.9,444(-2),阪神,35,中4週,Y,,3,アジアエクスプレス,ディープインパクト,,
3,3,アンクルクロス,牡3,長岡,栗東・高橋亮,先行,7.7,3,4,,35.3,466(-6),阪神,14,中1週,Y,,3,タリスマニック,ダンスインザダーク,,
4,4,アナベルエクラ,牝3,岩田望,栗東・清水久,差し,100.8,9,10,,35.5,446(-4),阪神,14,中1週,Y,,3,キタサンブラック,Oratorio,,
5,5,アガシ,牡3,武豊,栗東・庄野,差し,22.2,5,6,,34.5,496(+24),京都,83,中11週,Y,,3,エピファネイア,クロフネ,,
6,6,セントキルダ,牡3,北村友,栗東・音無,差し,62.7,7,8,,35.7,468(-4),中山,105,中14週,Y,,3,スワーヴリチャード,キングズベスト,,
7,7,パッシングシャワー,牡3,西村淳,栗東・安田翔,先行,5.1,2,5,,38.4,488(+12),阪神,98,中13週,Y,,3,Iffraaj,Frankel,,
8,7,ハッピーサプライズ,牡3,松若,美浦・佐藤,差し,93.3,8,7,,34.4,448(0),中京,21,中2週,Y,,3,レッドファルクス,クロフネ,,
9,8,プレパラシオン,牝3,川又,栗東・杉山佳,差し,352.5,10,13,2歳未勝利,35.7,448(0),阪神,9,連闘,Y,,3,マインドユアビスケッツ,ハードスパン,,
10,8,アイタカ,牝3,河原田,栗東・谷,先行,11.2,4,2,,36.2,414(0),小倉,133,中18週,Y,,2,エイシンフラッシュ,ディープインパクト,,
