券種,組み合わせ,配当,人気
単勝,4,170,1
複勝,4,110,1
複勝,2,320,6
複勝,7,290,5
枠連,2-4,2120,6
馬連,2-4,1700,5
ワイド,2-4,660,7
ワイド,4-7,530,5
ワイド,2-7,2190,22
馬単,4-2,2340,7
3連複,2-4-7,5570,17
3連単,4-2-7,16370,47
