馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ザスリーサーティ,牡1,坂口,美浦・尾形,先行,19.3,6,5,障害4歳以上未勝利,13.8,484(-4),小倉,29,中3週,Y,,3,ステイゴールド,ヘクタープロテクター,,
2,2,コンクエスト,セ6,石神深,美浦・小笠,先行,5.5,3,,,0.0,488(-10),小倉,28,中3週,Y,,3,キズナ,Street Cry,,
3,3,テーオーリカード,セ5,小野寺,栗東・高柳大,先行,18.6,5,16,,41.3,484(+4),小倉,56,中7週,Y,,3,パイロ,ネオユニヴァース,,
4,3,ニホンピロマリンバ,牝4,中村,栗東・安達,先行,141.3,14,10,4歳以上1勝クラス,41.9,488(-10),京都,43,中5週,Y,,3,ニホンピロアワーズ,キャプテンスティーヴ,,
5,4,カズラポニアン,牡6,森一,栗東・高橋一,差し,39.2,9,7,障害4歳以上未勝利,13.9,474(+2),小倉,29,中3週,Y,,3,ヘニーヒューズ,ダイワメジャー,,
6,4,テイエムマジック,牡7,難波,栗東・鈴木孝,先行,4.4,2,2,障害4歳以上未勝利,13.7,514(+4),小倉,29,中3週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,B
7,5,リードアクトレス,牝4,井上,栗東・安達,追込,63.0,10,6,障害4歳以上未勝利,13.8,488(+10),小倉,36,中4週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,,
8,5,タイセイジャスパー,セ6,上野,美浦・伊藤圭,差し,25.5,7,8,,36.3,490(+2),東京,140,中19週,Y,,3,ヘニーヒューズ,トワイニング,,
9,6,ローンウルフ,牡4,五十嵐,美浦・武市,先行,107.4,12,8,3歳未勝利,36.2,498(+40),新潟,211,中29週,Y,Y,3,リアルインパクト,Mineshaft,,
10,6,メジェド,牡5,小坂,栗東・佐々木,差し,28.0,8,11,,41.0,548(+6),京都,162,中22週,Y,,3,キズナ,Unbridled's Song,,
11,7,コスモチプリア,牝5,,美浦・松永康,差し,13.9,4,3,障害4歳以上未勝利,13.7,450(-12),小倉,29,中3週,Y,,3,ゴールドシップ,スウェプトオーヴァーボード,,
12,7,アメリカンピース,セ7,小牧加,栗東・東田,,1.9,1,3,障害4歳以上未勝利,13.3,458(0),小倉,57,中7週,Y,,3,Tapit,Ghostzapper,,
13,8,メイショウオキビ,牡7,黒岩,栗東・飯田,差し,65.1,11,7,障害4歳以上未勝利,13.8,508(+8),中山,22,中2週,Y,,3,トウケイヘイロー,フレンチデピュティ,,
14,8,ニシノアウェイク,牡4,草野,美浦・伊藤圭,差し,133.5,13,9,3歳以上1勝クラス,38.2,474(-6),中京,105,中14週,Y,,3,アメリカンペイトリオット,ヴィクトワールピサ,,
