券種,組み合わせ,配当,人気
単勝,7,390,2
複勝,7,170,3
複勝,15,160,1
複勝,14,350,6
枠連,4-8,640,1
馬連,7-15,860,1
ワイド,7-15,380,1
ワイド,7-14,1160,14
ワイド,14-15,1000,11
馬単,7-15,1580,1
3連複,7-14-15,3450,9
3連単,7-15-14,12570,20
