券種,組み合わせ,配当,人気
単勝,13,440,1
複勝,13,170,1
複勝,16,960,12
複勝,1,400,8
枠連,7-8,1910,6
馬連,13-16,11940,40
ワイド,13-16,3060,37
ワイド,1-13,920,8
ワイド,1-16,8730,69
馬単,13-16,18130,68
3連複,1-13-16,36040,112
3連単,13-16-1,199080,652
