券種,組み合わせ,配当,人気
単勝,7,390,2
複勝,7,160,2
複勝,13,170,3
複勝,4,570,9
枠連,5-8,340,1
馬連,7-13,1030,3
ワイド,7-13,490,4
ワイド,4-7,1960,22
ワイド,4-13,1740,21
馬単,7-13,1830,5
3連複,4-7-13,7100,24
3連単,7-13-4,24690,92
